@RELATION -15-16-19

@ATTRIBUTE hold_0  NUMERIC
@ATTRIBUTE seek_0  NUMERIC
@ATTRIBUTE hold_8  NUMERIC
@ATTRIBUTE seek_8  NUMERIC
@ATTRIBUTE hold_13  NUMERIC
@ATTRIBUTE seek_13  NUMERIC
@ATTRIBUTE hold_16  NUMERIC
@ATTRIBUTE seek_16  NUMERIC
@ATTRIBUTE hold_17  NUMERIC
@ATTRIBUTE seek_17  NUMERIC
@ATTRIBUTE hold_20  NUMERIC
@ATTRIBUTE seek_20  NUMERIC
@ATTRIBUTE hold_32  NUMERIC
@ATTRIBUTE seek_32  NUMERIC
@ATTRIBUTE hold_37  NUMERIC
@ATTRIBUTE seek_37  NUMERIC
@ATTRIBUTE hold_39  NUMERIC
@ATTRIBUTE seek_39  NUMERIC
@ATTRIBUTE hold_40  NUMERIC
@ATTRIBUTE seek_40  NUMERIC
@ATTRIBUTE hold_46  NUMERIC
@ATTRIBUTE seek_46  NUMERIC
@ATTRIBUTE hold_49  NUMERIC
@ATTRIBUTE seek_49  NUMERIC
@ATTRIBUTE hold_65  NUMERIC
@ATTRIBUTE seek_65  NUMERIC
@ATTRIBUTE hold_66  NUMERIC
@ATTRIBUTE seek_66  NUMERIC
@ATTRIBUTE hold_68  NUMERIC
@ATTRIBUTE seek_68  NUMERIC
@ATTRIBUTE hold_69  NUMERIC
@ATTRIBUTE seek_69  NUMERIC
@ATTRIBUTE hold_71  NUMERIC
@ATTRIBUTE seek_71  NUMERIC
@ATTRIBUTE hold_72  NUMERIC
@ATTRIBUTE seek_72  NUMERIC
@ATTRIBUTE hold_73  NUMERIC
@ATTRIBUTE seek_73  NUMERIC
@ATTRIBUTE hold_74  NUMERIC
@ATTRIBUTE seek_74  NUMERIC
@ATTRIBUTE hold_75  NUMERIC
@ATTRIBUTE seek_75  NUMERIC
@ATTRIBUTE hold_76  NUMERIC
@ATTRIBUTE seek_76  NUMERIC
@ATTRIBUTE hold_77  NUMERIC
@ATTRIBUTE seek_77  NUMERIC
@ATTRIBUTE hold_78  NUMERIC
@ATTRIBUTE seek_78  NUMERIC
@ATTRIBUTE hold_79  NUMERIC
@ATTRIBUTE seek_79  NUMERIC
@ATTRIBUTE hold_80  NUMERIC
@ATTRIBUTE seek_80  NUMERIC
@ATTRIBUTE hold_82  NUMERIC
@ATTRIBUTE seek_82  NUMERIC
@ATTRIBUTE hold_83  NUMERIC
@ATTRIBUTE seek_83  NUMERIC
@ATTRIBUTE hold_84  NUMERIC
@ATTRIBUTE seek_84  NUMERIC
@ATTRIBUTE hold_85  NUMERIC
@ATTRIBUTE seek_85  NUMERIC
@ATTRIBUTE hold_86  NUMERIC
@ATTRIBUTE seek_86  NUMERIC
@ATTRIBUTE hold_186  NUMERIC
@ATTRIBUTE seek_186  NUMERIC
@ATTRIBUTE hold_188  NUMERIC
@ATTRIBUTE seek_188  NUMERIC
@ATTRIBUTE hold_190  NUMERIC
@ATTRIBUTE seek_190  NUMERIC
@ATTRIBUTE hold_191  NUMERIC
@ATTRIBUTE seek_191  NUMERIC
@ATTRIBUTE hold_192  NUMERIC
@ATTRIBUTE seek_192  NUMERIC
@ATTRIBUTE hold_219  NUMERIC
@ATTRIBUTE seek_219  NUMERIC
@ATTRIBUTE hold_229  NUMERIC
@ATTRIBUTE seek_229  NUMERIC
@ATTRIBUTE 73_32  NUMERIC
@ATTRIBUTE 32_79  NUMERIC
@ATTRIBUTE 79_83  NUMERIC
@ATTRIBUTE 83_75  NUMERIC
@ATTRIBUTE 75_65  NUMERIC
@ATTRIBUTE 65_32  NUMERIC
@ATTRIBUTE 32_86  NUMERIC
@ATTRIBUTE 71_65  NUMERIC
@ATTRIBUTE 32_77  NUMERIC
@ATTRIBUTE 77_73  NUMERIC
@ATTRIBUTE 73_68  NUMERIC
@ATTRIBUTE 68_65  NUMERIC
@ATTRIBUTE 65_71  NUMERIC
@ATTRIBUTE 71_73  NUMERIC
@ATTRIBUTE 32_76  NUMERIC
@ATTRIBUTE 76_73  NUMERIC
@ATTRIBUTE 73_83  NUMERIC
@ATTRIBUTE 83_65  NUMERIC
@ATTRIBUTE 65_68  NUMERIC
@ATTRIBUTE 65_84  NUMERIC
@ATTRIBUTE 73_84  NUMERIC
@ATTRIBUTE 84_83  NUMERIC
@ATTRIBUTE 72_84  NUMERIC
@ATTRIBUTE 84_69  NUMERIC
@ATTRIBUTE 69_76  NUMERIC
@ATTRIBUTE 76_84  NUMERIC
@ATTRIBUTE 84_32  NUMERIC
@ATTRIBUTE 32_83  NUMERIC
@ATTRIBUTE 65_72  NUMERIC
@ATTRIBUTE 86_65  NUMERIC
@ATTRIBUTE 72_69  NUMERIC
@ATTRIBUTE 69_84  NUMERIC
@ATTRIBUTE 84_85  NUMERIC
@ATTRIBUTE 85_78  NUMERIC
@ATTRIBUTE 78_68  NUMERIC
@ATTRIBUTE 68_32  NUMERIC
@ATTRIBUTE 79_78  NUMERIC
@ATTRIBUTE 78_32  NUMERIC
@ATTRIBUTE 32_80  NUMERIC
@ATTRIBUTE 80_73  NUMERIC
@ATTRIBUTE 73_75  NUMERIC
@ATTRIBUTE 69_65  NUMERIC
@ATTRIBUTE 219_80  NUMERIC
@ATTRIBUTE 80_69  NUMERIC
@ATTRIBUTE 84_65  NUMERIC
@ATTRIBUTE 65_74  NUMERIC
@ATTRIBUTE 74_65  NUMERIC
@ATTRIBUTE 78_69  NUMERIC
@ATTRIBUTE 69_68  NUMERIC
@ATTRIBUTE 32_65  NUMERIC
@ATTRIBUTE 65_73  NUMERIC
@ATTRIBUTE 65_86  NUMERIC
@ATTRIBUTE 32_8  NUMERIC
@ATTRIBUTE 73_8  NUMERIC
@ATTRIBUTE 69_82  NUMERIC
@ATTRIBUTE 75_69  NUMERIC
@ATTRIBUTE 69_77  NUMERIC
@ATTRIBUTE 77_32  NUMERIC
@ATTRIBUTE 86_219  NUMERIC
@ATTRIBUTE 219_73  NUMERIC
@ATTRIBUTE 75_83  NUMERIC
@ATTRIBUTE 83_32  NUMERIC
@ATTRIBUTE 79_76  NUMERIC
@ATTRIBUTE 76_76  NUMERIC
@ATTRIBUTE 76_65  NUMERIC
@ATTRIBUTE 32_75  NUMERIC
@ATTRIBUTE 75_85  NUMERIC
@ATTRIBUTE 85_73  NUMERIC
@ATTRIBUTE 32_73  NUMERIC
@ATTRIBUTE 78_73  NUMERIC
@ATTRIBUTE 73_77  NUMERIC
@ATTRIBUTE 77_69  NUMERIC
@ATTRIBUTE 69_83  NUMERIC
@ATTRIBUTE 83_69  NUMERIC
@ATTRIBUTE 8_8  NUMERIC
@ATTRIBUTE 32_84  NUMERIC
@ATTRIBUTE 85_32  NUMERIC
@ATTRIBUTE 80_65  NUMERIC
@ATTRIBUTE 65_78  NUMERIC
@ATTRIBUTE 78_78  NUMERIC
@ATTRIBUTE 75_79  NUMERIC
@ATTRIBUTE 79_79  NUMERIC
@ATTRIBUTE 82_69  NUMERIC
@ATTRIBUTE 69_78  NUMERIC
@ATTRIBUTE 65_66  NUMERIC
@ATTRIBUTE 66_32  NUMERIC
@ATTRIBUTE 83_73  NUMERIC
@ATTRIBUTE 73_78  NUMERIC
@ATTRIBUTE 69_73  NUMERIC
@ATTRIBUTE 69_69  NUMERIC
@ATTRIBUTE 76_68  NUMERIC
@ATTRIBUTE 68_73  NUMERIC
@ATTRIBUTE 76_69  NUMERIC
@ATTRIBUTE 69_32  NUMERIC
@ATTRIBUTE 32_82  NUMERIC
@ATTRIBUTE 32_72  NUMERIC
@ATTRIBUTE 86_73  NUMERIC
@ATTRIBUTE 85_83  NUMERIC
@ATTRIBUTE 65_8  NUMERIC
@ATTRIBUTE 65_65  NUMERIC
@ATTRIBUTE 85_85  NUMERIC
@ATTRIBUTE 85_82  NUMERIC
@ATTRIBUTE 65_76  NUMERIC
@ATTRIBUTE 79_82  NUMERIC
@ATTRIBUTE 84_73  NUMERIC
@ATTRIBUTE 76_85  NUMERIC
@ATTRIBUTE 68_85  NUMERIC
@ATTRIBUTE 32_32  NUMERIC
@ATTRIBUTE 8_32  NUMERIC
@ATTRIBUTE 69_75  NUMERIC
@ATTRIBUTE 73_73  NUMERIC
@ATTRIBUTE 82_86  NUMERIC
@ATTRIBUTE 82_65  NUMERIC
@ATTRIBUTE 32_219  NUMERIC
@ATTRIBUTE 76_32  NUMERIC
@ATTRIBUTE 85_84  NUMERIC
@ATTRIBUTE 65_83  NUMERIC
@ATTRIBUTE 37_37  NUMERIC
@ATTRIBUTE 73_71  NUMERIC
@ATTRIBUTE 71_69  NUMERIC
@ATTRIBUTE 65_82  NUMERIC
@ATTRIBUTE 190_32  NUMERIC
@ATTRIBUTE 73_76  NUMERIC
@ATTRIBUTE 85_76  NUMERIC
@ATTRIBUTE 39_39  NUMERIC
@ATTRIBUTE 69_71  NUMERIC
@ATTRIBUTE 71_85  NUMERIC
@ATTRIBUTE 32_78  NUMERIC
@ATTRIBUTE 78_65  NUMERIC
@ATTRIBUTE 65_77  NUMERIC
@ATTRIBUTE 77_65  NUMERIC
@ATTRIBUTE 77_85  NUMERIC
@ATTRIBUTE 68_69  NUMERIC
@ATTRIBUTE 32_69  NUMERIC
@ATTRIBUTE 82_79  NUMERIC
@ATTRIBUTE 83_84  NUMERIC
@ATTRIBUTE 82_73  NUMERIC
@ATTRIBUTE 74_85  NUMERIC
@ATTRIBUTE 32_74  NUMERIC
@ATTRIBUTE 78_71  NUMERIC
@ATTRIBUTE 69_8  NUMERIC
@ATTRIBUTE 72_65  NUMERIC
@ATTRIBUTE 83_85  NUMERIC
@ATTRIBUTE 85_68  NUMERIC
@ATTRIBUTE 188_32  NUMERIC
@ATTRIBUTE 69_86  NUMERIC
@ATTRIBUTE 65_75  NUMERIC
@ATTRIBUTE 73_65  NUMERIC
@ATTRIBUTE 72_73  NUMERIC
@ATTRIBUTE 78_85  NUMERIC
@ATTRIBUTE 32_16  NUMERIC
@ATTRIBUTE 229_229  NUMERIC
@ATTRIBUTE 0_0  NUMERIC
@ATTRIBUTE 71_65_32  NUMERIC
@ATTRIBUTE 65_32_77  NUMERIC
@ATTRIBUTE 32_77_73  NUMERIC
@ATTRIBUTE 73_68_65  NUMERIC
@ATTRIBUTE 76_73_83  NUMERIC
@ATTRIBUTE 32_86_65  NUMERIC
@ATTRIBUTE 32_79_78  NUMERIC
@ATTRIBUTE 79_78_32  NUMERIC
@ATTRIBUTE 65_68_32  NUMERIC
@ATTRIBUTE 65_74_65  NUMERIC
@ATTRIBUTE 69_68_32  NUMERIC
@ATTRIBUTE 75_83_32  NUMERIC
@ATTRIBUTE 32_79_76  NUMERIC
@ATTRIBUTE 65_32_75  NUMERIC
@ATTRIBUTE 32_75_85  NUMERIC
@ATTRIBUTE 83_69_68  NUMERIC
@ATTRIBUTE 68_65_32  NUMERIC
@ATTRIBUTE 8_8_8  NUMERIC
@ATTRIBUTE 65_66_32  NUMERIC
@ATTRIBUTE 32_84_69  NUMERIC
@ATTRIBUTE 73_78_69  NUMERIC
@ATTRIBUTE 79_76_69  NUMERIC
@ATTRIBUTE 76_69_32  NUMERIC
@ATTRIBUTE 77_73_83  NUMERIC
@ATTRIBUTE 73_83_32  NUMERIC
@ATTRIBUTE 73_68_32  NUMERIC
@ATTRIBUTE 84_85_83  NUMERIC
@ATTRIBUTE 84_69_32  NUMERIC
@ATTRIBUTE 32_75_79  NUMERIC
@ATTRIBUTE 32_8_8  NUMERIC
@ATTRIBUTE 83_69_76  NUMERIC
@ATTRIBUTE 69_32_75  NUMERIC
@ATTRIBUTE 32_75_65  NUMERIC
@ATTRIBUTE 76_65_83  NUMERIC
@ATTRIBUTE 80_73_76  NUMERIC
@ATTRIBUTE 65_77_65  NUMERIC
@ATTRIBUTE 65_83_84  NUMERIC
@ATTRIBUTE 83_84_69  NUMERIC
@ATTRIBUTE 85_83_84  NUMERIC
@ATTRIBUTE 83_69_32  NUMERIC
@ATTRIBUTE 73_83_69  NUMERIC
@ATTRIBUTE 32_74_65  NUMERIC
@ATTRIBUTE 74_65_32  NUMERIC
@ATTRIBUTE 69_77_65  NUMERIC
@ATTRIBUTE 32_83_65  NUMERIC
@ATTRIBUTE 77_65_32  NUMERIC
@ATTRIBUTE 77_73_78  NUMERIC
@ATTRIBUTE 78_69_32  NUMERIC
@ATTRIBUTE 73_83_84  NUMERIC
@ATTRIBUTE 69_83_84  NUMERIC
@ATTRIBUTE 83_84_32  NUMERIC
@ATTRIBUTE 85_83_69  NUMERIC
@ATTRIBUTE 39_39_39  NUMERIC
@ATTRIBUTE 83_84_65  NUMERIC
@ATTRIBUTE 65_77_73  NUMERIC
@ATTRIBUTE 77_65_65  NUMERIC
@ATTRIBUTE 229_229_229  NUMERIC
@ATTRIBUTE 0_0_0  NUMERIC
@ATTRIBUTE 32_79_78_32  NUMERIC
@ATTRIBUTE 8_8_8_8  NUMERIC
@ATTRIBUTE 32_8_8_8  NUMERIC
@ATTRIBUTE 32_74_65_32  NUMERIC
@ATTRIBUTE 77_73_78_69  NUMERIC
@ATTRIBUTE 229_229_229_229  NUMERIC
@ATTRIBUTE 0_0_0_0  NUMERIC
@ATTRIBUTE class {-15, 16-19}

@DATA
,,Infinity,Infinity,1.4739432151530502e+195,6.835346150201853e+164,1.812387907027375e+265,3.0183818103658565e+198,,,96,300,Infinity,Infinity,,,,,,,,,,,Infinity,Infinity,2.7606971562618546e+57,5.7463953759205384e+79,Infinity,Infinity,Infinity,Infinity,9.57319469974594e+196,8.553308576247002e+258,4.765064785007326e+241,4.42337622746734e+302,Infinity,Infinity,1.0356125652411787e+200,7.278728088775346e+195,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,7.286283391095474e+303,Infinity,8.274099106299017e+243,6.881737497361826e+266,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,3.270592531349465e+77,1.6717397533048385e+86,1.3204051967476217e+150,6.266242566160335e+165,Infinity,Infinity,1.6230772894237804e+157,1.2846603952525392e+166,9.065467005321855e+32,1.3743184560847367e+31,Infinity,2.755963614696512e+301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16-19
,,Infinity,Infinity,1.3782326167664884e+209,6.71542779668954e+167,1.7152956977223372e+281,2.97463714644751e+201,,,96,300,Infinity,Infinity,,,,,,,,,,,Infinity,Infinity,2.59338217709447e+61,5.375660190377278e+84,Infinity,Infinity,Infinity,Infinity,9.283097890662729e+202,8.294117407269821e+267,4.5434338647744265e+251,Infinity,Infinity,Infinity,9.905859319698231e+206,7.0124331586982e+203,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,7.622595239661301e+265,6.283325541069494e+292,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,3.0984560823310724e+82,1.5837534504993206e+90,1.1987889286261302e+168,5.648444003299457e+183,Infinity,Infinity,1.6230772894237804e+157,1.2846603952525392e+166,8.417933647798865e+35,1.2686016517705262e+33,Infinity,Infinity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16-19
,,Infinity,Infinity,1.3101717468027113e+220,6.275071875595144e+179,1.641992462776938e+295,2.8116433302038115e+213,,,96,300,Infinity,Infinity,,,,,,,,,,,Infinity,Infinity,2.5171062307093378e+63,5.207670809427988e+87,Infinity,Infinity,Infinity,Infinity,8.509506399774168e+225,7.602940956664001e+290,4.3415034707844524e+263,Infinity,Infinity,Infinity,8.679419594402261e+235,6.1830055807876596e+231,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,6.964529463575432e+292,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,2.9435332782145186e+86,1.5045657779743547e+96,1.1247896120442703e+179,5.276835845187651e+196,Infinity,Infinity,1.5525087116227466e+165,1.2271382880024254e+173,8.417933647798865e+35,1.2686016517705262e+33,Infinity,Infinity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,146,1912,916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16-19
,,Infinity,Infinity,1.1924034998990967e+243,5.7996876425955115e+194,Infinity,2.6314097833958745e+228,,,96,300,Infinity,Infinity,,,,,,,,,,,Infinity,Infinity,2.4451889098319285e+65,5.049862603081685e+90,Infinity,Infinity,Infinity,Infinity,8.205595456925091e+234,7.331407351068858e+302,4.127485694055641e+277,Infinity,Infinity,Infinity,7.994202258002082e+254,5.637446264835808e+254,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,2.5595941549691467e+98,1.3083180678037867e+111,1.0123106508398434e+199,4.7742800504078746e+216,Infinity,Infinity,1.5087760718587257e+170,1.2090921367082722e+175,8.417933647798865e+35,1.2686016517705262e+33,Infinity,Infinity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,146,1912,916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16-19
,,Infinity,Infinity,54068,,1.1210411210511288e+25,7.13040487498415e+31,152,856,2.074116324097329e+94,2.7579805751020393e+83,Infinity,Infinity,,,,,,,,,18204520,304146781.3333333,Infinity,Infinity,3.735747403443499e+24,9.286247120363635e+28,2.1528019137911707e+77,3.1443918189664424e+87,6.537592129339885e+219,6.558574837456078e+258,1.9392421979458903e+50,2.6006011991830067e+59,2.1848300694480095e+50,1.784937545850789e+64,8.051423233314254e+219,4.655501965134563e+263,2.7875063676629255e+45,1.4655638210673455e+50,1.0599025692725361e+121,1.9331055191749035e+150,9.95615511201935e+161,5.941743289127357e+206,1.8627083221760145e+76,5.197409303377688e+91,7.783158149971198e+119,1.0638880152264172e+155,1.5033658518866431e+85,2.669350514516407e+102,1.9565348074441104e+64,8.005683103492137e+88,3.608433236443636e+39,5.909582016064997e+49,6.8857949710649435e+187,2.1991314400880616e+226,8.585731767148383e+127,1.0068862675162938e+167,9.26366408081152e+138,2.488842372962379e+161,1.5801573490686822e+70,1.582306823906573e+94,94409273742.66667,81210788748,2.395673444992033e+32,3.041448514506558e+45,2.440273236409423e+38,4.75496564884852e+49,4.972859434342202e+24,2.278770340493542e+35,22161616,34094040029.75,2.7879095694829448e+51,1.3540060176710266e+64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16-19
,,Infinity,Infinity,1.1289777818193574e+255,5.547527310308751e+203,Infinity,2.6314097833958745e+228,,,96,300,Infinity,Infinity,,,,,,,,,,,Infinity,Infinity,2.4451889098319285e+65,5.049862603081685e+90,Infinity,Infinity,Infinity,Infinity,7.991536445005307e+240,Infinity,3.907353123706007e+293,Infinity,Infinity,Infinity,7.658311406825524e+264,5.476376371554784e+260,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,2.5595941549691467e+98,1.3083180678037867e+111,1.0123106508398434e+199,4.7742800504078746e+216,Infinity,Infinity,1.5087760718587257e+170,1.2090921367082722e+175,7.856738071278941e+38,1.1779872480726315e+35,Infinity,Infinity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,146,1912,916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16-19
,,Infinity,Infinity,1.0719587019294911e+267,5.1726943839365375e+218,Infinity,2.503048330547295e+240,,,96,300,Infinity,Infinity,,,,,,,,,,,Infinity,Infinity,2.1395402961029373e+75,4.503931510856638e+101,Infinity,Infinity,Infinity,Infinity,7.293862628377859e+261,Infinity,3.805863432181176e+300,Infinity,Infinity,Infinity,7.349508527518043e+276,5.2274501728477485e+274,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,2.3086535515407988e+108,1.1800515905681214e+123,9.69233601867935e+206,4.55726732084388e+227,Infinity,Infinity,1.4476094743509394e+176,1.1580037365656692e+183,6.932415945246124e+43,1.1779872480726315e+35,Infinity,Infinity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,146,1912,916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16-19
,,Infinity,Infinity,1.0303292377768894e+277,4.907428005273126e+229,Infinity,2.306179360728969e+261,,,96,300,Infinity,Infinity,,,,,,,,,21451619.75,143117785925.25,Infinity,Infinity,2.1395402961029373e+75,4.503931510856638e+101,Infinity,Infinity,Infinity,Infinity,7.236430639178033e+263,Infinity,Infinity,Infinity,Infinity,Infinity,7.232849662001884e+281,5.13410284833261e+279,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,2.3086535515407988e+108,1.1800515905681214e+123,9.69233601867935e+206,4.55726732084388e+227,Infinity,Infinity,1.4095144881838092e+179,1.1262776067967466e+187,6.547281726065784e+45,1.0994547648677893e+38,Infinity,Infinity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,146,1912,916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1115,,,,119,,,,,,,,,,,,,,,,,,,116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16-19
,,Infinity,Infinity,9.826288101020334e+289,4.7847423051412975e+235,Infinity,2.2069888505900885e+273,,,96,300,Infinity,Infinity,,,,,,,,,21451619.75,143117785925.25,Infinity,Infinity,2.08735638644189e+76,4.3854069974130424e+104,Infinity,Infinity,Infinity,Infinity,7.069436085966232e+269,Infinity,Infinity,Infinity,Infinity,Infinity,7.064643855908816e+287,5.000169730550021e+286,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,2.3086535515407988e+108,1.1800515905681214e+123,9.69233601867935e+206,4.55726732084388e+227,Infinity,Infinity,1.3912091052203832e+181,1.1110576391373311e+190,6.547281726065784e+45,1.0994547648677893e+38,Infinity,Infinity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,146,1912,916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1115,,,,119,,,,,,,,,,,,,,,,,,,116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16-19
,,6.465133936193657e+29,1.05118786836742e+38,176873185818366,76555876882260.6,2744473116355739600,2.280555145609758e+24,,,,,1.4874136485462435e+190,3.962866560971827e+157,,,,,,,,,,,1.1505105001121568e+91,6.321743717955268e+102,21395402.75,4166136647.5,3.115762699840156e+41,8.729679877007437e+55,1.7179082603040304e+65,5.575133649979512e+67,22975667.25,2052794058.25,9768382809.166666,89204753920591.33,2.3649043661810024e+97,3.929600760339471e+92,1518898429020.3332,958365865022087.1,2.5694135048091612e+48,1.6631004421057474e+55,2.888526580196195e+59,2.4983852465804464e+57,8.008425655800979e+24,8.093287584731289e+24,1963249262308008000,1.864828331035119e+24,4.255347980640565e+50,4.7305560819258095e+45,7.454428392428447e+24,5.879778204430885e+32,16134493257.166666,12043040620383194,2.2057327778634843e+104,2.2655850971922135e+116,5.188234598050926e+40,7.088609583337769e+44,4.514384428406992e+61,4.198735293000642e+59,3.5144407474877514e+27,2.1798514020235874e+40,117,60,151846597625.83334,66839920705.666664,8.008508571590071e+25,2.627303970288514e+30,53561.5,41109,,,7.777393684693933e+34,2.3531689325485604e+33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16-19
,,,,159,0,,,,,,,34279530534.75,11664721.666666666,,,,,,,,,,,34778038529.25,27153139.25,,,127,43,7705.5,75089,,,,,17821169934.8,81438886301.8,80,502,7492.5,230,375830.3333333333,67389079,5345,103565,96,178,4290.5,493610.5,91,624,,,2202654566878447.2,471703028848855550,4289,111092,85,173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16-19
