'userID', 'avgHoldTime', 'avgSeekTime', 'averageNgramTime', 'I ', 'AL', 'S ', 'KS', 'EI', 'D ', 'AK', 'L ', ' O', 'LE', 'MA', 'IN', 'SI', 'EL', 'E ', 'JA', 'LA'
3086, 82, 396, 968, 968, 516, 968, 968, 968, 968, 968, 790, 968, 575, 415, 968, 968, 489, 297, 968, 569
3087, 63, 879, 1950, 1950, 1950, 1950, 360, 328, 1950, 406, 1950, 1950, 359, 1950, 391, 422, 281, 344, 250, 1950
3088, 61, 2051, 4216, 890, 421, 1188, 343, 360, 359, 390, 4216, 937, 4216, 328, 391, 3422, 343, 328, 1547, 359
3089, 57, 246, 616, 328, 616, 616, 616, 616, 390, 616, 616, 616, 406, 360, 422, 616, 359, 312, 328, 616
3090, 60, 854, 1835, 312, 375, 454, 312, 359, 422, 344, 1835, 1469, 359, 344, 437, 5468, 360, 344, 531, 672
3091, 57, 989, 2131, 546, 2131, 2131, 2131, 391, 2860, 2131, 2131, 422, 2131, 453, 2131, 2131, 2131, 2131, 860, 2131
3092, 61, 635, 1397, 359, 359, 313, 390, 328, 328, 469, 1062, 421, 484, 328, 453, 344, 343, 421, 328, 344
3093, 57, 274, 672, 672, 672, 360, 531, 672, 672, 672, 672, 672, 672, 672, 437, 672, 672, 391, 672, 672
3094, 55, 227, 569, 569, 569, 569, 569, 569, 343, 569, 569, 569, 569, 569, 569, 569, 569, 313, 569, 569
3095, 59, 2517, 5222, 5222, 360, 5222, 297, 5222, 14469, 500, 5222, 5222, 5222, 406, 407, 312, 625, 297, 328, 5222
3097, 72, 1064, 2504, 2504, 2504, 2504, 2504, 6272, 2504, 2504, 2504, 2504, 2504, 2504, 532, 2504, 2504, 2504, 2504, 2504
3098, 82, 436, 1050, 387, 362, 1050, 312, 1050, 10816, 1050, 1050, 1050, 1050, 1050, 342, 1050, 1050, 1850, 426, 2603
3099, 61, 1434, 3142, 3142, 3142, 3142, 3142, 3142, 3142, 3142, 3142, 3142, 3142, 3142, 3142, 562, 3142, 3142, 390, 3142
3100, 58, 857, 1837, 1837, 406, 1837, 328, 297, 1047, 469, 1837, 359, 375, 360, 360, 1837, 375, 1837, 641, 437
3101, 52, 277, 673, 673, 673, 673, 673, 673, 673, 673, 673, 673, 673, 673, 673, 673, 673, 673, 344, 673
3102, 57, 149, 421, 328, 421, 421, 421, 421, 359, 421, 421, 421, 391, 313, 406, 421, 421, 421, 313, 421
3103, 54, 830, 1775, 344, 360, 860, 406, 344, 766, 422, 1775, 313, 391, 344, 406, 359, 547, 594, 297, 500
3104, 55, 820, 1757, 328, 390, 1757, 406, 391, 375, 406, 1757, 344, 421, 344, 422, 390, 313, 297, 328, 281
3105, 77, 2166, 4507, 4507, 389, 1729, 605, 326, 4507, 665, 4507, 376, 526, 402, 414, 453, 325, 346, 343, 370
3106, 57, 1033, 2192, 422, 390, 547, 484, 594, 937, 453, 2192, 422, 453, 313, 437, 407, 531, 438, 312, 265
3107, 95, 3576, 8527, 8527, 8527, 8527, 8527, 8527, 8527, 8527, 8527, 8527, 8527, 8527, 8527, 8527, 8527, 8527, 8527, 8527
3108, 85, 1051, 2216, 2216, 2216, 2216, 2216, 2216, 2216, 2216, 2216, 2216, 2216, 2216, 2216, 2216, 515, 2216, 330, 2216
3109, 81, 572, 1197, 384, 339, 353, 389, 1197, 343, 408, 1197, 1197, 832, 359, 391, 1197, 1197, 471, 309, 417
3110, 80, 1878, 3932, 332, 420, 364, 323, 3932, 391, 423, 3932, 255, 422, 369, 456, 420, 574, 338, 387, 3932
3111, 79, 3279, 6741, 350, 401, 325, 454, 2384, 429, 427, 6741, 371, 454, 474, 422, 286, 412, 68507, 886, 659
3112, 74, 874, 1903, 359, 399, 327, 312, 359, 406, 406, 1903, 702, 421, 354, 405, 452, 484, 332, 358, 328
3113, 74, 1200, 2580, 2580, 2580, 2580, 376, 2580, 2580, 2580, 2580, 479, 2580, 379, 381, 671, 358, 772, 315, 2580
3114, 79, 1273, 2713, 2713, 429, 303, 428, 373, 343, 449, 2713, 412, 431, 332, 465, 489, 358, 423, 275, 320
3115, 72, 586, 1344, 332, 351, 1344, 1344, 1344, 380, 1344, 1344, 1344, 432, 512, 557, 1344, 1344, 1344, 331, 1344
3116, 76, 7103, 11805, 11805, 11805, 11805, 11805, 11805, 11805, 11805, 11805, 11805, 11805, 11805, 11805, 11805, 11805, 11805, 306, 11805
3117, 60, 1340, 2804, 359, 375, 422, 422, 547, 437, 422, 344, 421, 453, 422, 594, 407, 375, 360, 375, 344
3118, 80, 717, 1599, 349, 350, 452, 1599, 446, 308, 1599, 1599, 395, 412, 297, 472, 375, 552, 357, 322, 464
3119, 78, 3755, 7696, 348, 358, 279, 439, 462, 436, 804, 7696, 2242, 3184, 437, 590, 7696, 424, 333, 315, 447
3120, 77, 321, 807, 284, 807, 807, 807, 807, 579, 807, 2043, 807, 807, 807, 807, 807, 807, 807, 279, 301
3121, 107, 486, 1181, 1317, 484, 1037, 714, 482, 1181, 518, 405, 1181, 815, 1181, 650, 499, 768, 369, 482, 334
3122, 109, 1841, 3918, 3918, 671, 3918, 3918, 3918, 526, 629, 3918, 9690, 797, 445, 471, 435, 586, 2072, 1197, 426
3123, 112, 2017, 4290, 878, 618, 4290, 4290, 4290, 532, 4290, 4290, 4290, 4290, 4290, 845, 702, 595, 2302, 532, 4290
3124, 108, 697, 1619, 646, 666, 666, 1420, 1619, 8665, 1619, 497, 1619, 864, 2333, 540, 933, 605, 713, 495, 1619
3125, 114, 761, 1783, 1783, 1783, 2478, 1783, 1783, 515, 1783, 1783, 1783, 1783, 1783, 526, 1212, 1783, 540, 1783, 1783
3126, 113, 969, 2173, 752, 568, 1205, 2173, 543, 663, 667, 2173, 1526, 654, 549, 545, 530, 650, 430, 827, 941
3127, 112, 707, 1647, 916, 649, 1260, 1647, 1647, 3638, 726, 554, 4120, 481, 464, 478, 467, 594, 537, 865, 463
3128, 117, 328, 956, 956, 956, 956, 463, 956, 956, 499, 956, 956, 956, 1050, 956, 956, 594, 956, 956, 956
3129, 107, 384, 998, 998, 998, 434, 1448, 998, 998, 1004, 1588, 998, 998, 998, 998, 998, 583, 998, 562, 998
3130, 114, 1094, 2434, 613, 533, 2434, 551, 2434, 2434, 733, 2434, 2434, 3101, 1310, 668, 572, 512, 478, 863, 580
3131, 82, 392, 953, 953, 953, 953, 953, 953, 953, 366, 953, 953, 953, 953, 455, 953, 353, 266, 339, 953
3132, 111, 653, 1531, 533, 848, 465, 648, 609, 510, 1531, 428, 1725, 737, 1029, 655, 899, 445, 610, 586, 497
3133, 111, 1346, 2928, 517, 602, 860, 2928, 2928, 588, 2928, 2928, 1867, 603, 429, 776, 600, 614, 532, 857, 579
3134, 111, 735, 1704, 661, 1704, 1704, 1704, 1704, 1655, 698, 1704, 1046, 1369, 1704, 739, 480, 554, 450, 518, 1704
3135, 114, 479, 1199, 512, 664, 1199, 1199, 1199, 1199, 1199, 537, 1199, 554, 1199, 619, 594, 532, 535, 626, 1199
3136, 113, 771, 1788, 695, 549, 468, 1672, 1788, 500, 1788, 580, 1788, 490, 1788, 602, 544, 515, 1788, 1313, 503
3137, 111, 1507, 3257, 3257, 599, 518, 3257, 3257, 674, 599, 3257, 2234, 3257, 534, 530, 1453, 3257, 680, 487, 480
3138, 109, 5159, 10025, 10025, 10025, 10025, 10025, 10025, 41715, 619, 10025, 10025, 10025, 10025, 10025, 10025, 10025, 698, 710, 10025
3139, 113, 1746, 3734, 570, 582, 39965, 3734, 517, 4149, 470, 3734, 1986, 801, 464, 894, 518, 533, 451, 530, 913
3140, 114, 803, 1840, 716, 548, 557, 797, 1683, 1701, 713, 554, 2366, 511, 735, 897, 567, 579, 416, 985, 614
3141, 117, 1885, 4136, 4136, 4136, 4136, 4136, 4136, 4136, 4136, 4136, 4136, 4136, 4136, 562, 4136, 4136, 4136, 4136, 4136
3142, 79, 403, 969, 969, 969, 327, 337, 969, 3173, 403, 969, 416, 839, 373, 969, 337, 342, 290, 969, 969
3144, 118, 1200, 2632, 2632, 747, 788, 2632, 545, 610, 514, 2632, 2632, 494, 532, 536, 494, 472, 427, 624, 2632
3145, 104, 1038, 2326, 2326, 651, 2326, 2326, 2326, 499, 2326, 650, 2326, 2326, 581, 2326, 586, 2326, 2326, 2326, 2326
3146, 105, 391, 1107, 1107, 1107, 1107, 1107, 1107, 1107, 1107, 1107, 1107, 1107, 1107, 636, 1107, 1107, 1107, 1107, 1107
3147, 120, 1395, 3091, 3091, 1923, 3091, 3091, 3091, 3091, 3091, 3091, 3091, 3091, 3091, 3091, 3091, 3091, 3091, 3091, 3091
3148, 112, 2401, 5248, 5248, 5248, 5248, 5248, 5248, 5248, 5248, 5248, 5248, 5248, 5248, 5248, 5248, 5248, 5248, 5248, 5248
3149, 107, 774, 1793, 1793, 1793, 1793, 1793, 1793, 1793, 830, 1793, 1793, 1793, 1793, 1793, 1793, 1793, 1793, 1793, 497
3150, 104, 1404, 3093, 3093, 3093, 3093, 3093, 3093, 3093, 3093, 3093, 3093, 3093, 3093, 685, 3093, 3093, 3093, 3093, 3093
3151, 128, 1833, 3950, 3950, 522, 693, 3950, 3950, 724, 3950, 3950, 849, 3950, 847, 901, 3950, 2181, 603, 690, 1907
3152, 126, 973, 2205, 765, 659, 534, 680, 570, 666, 2205, 2205, 2205, 2205, 441, 782, 2205, 523, 391, 616, 619
3153, 77, 447, 977, 399, 977, 977, 398, 977, 348, 408, 977, 977, 977, 388, 977, 977, 977, 363, 849, 977
3154, 122, 1141, 2539, 787, 549, 1340, 740, 2539, 491, 2539, 516, 700, 515, 1364, 826, 831, 469, 424, 824, 2539
3155, 107, 1786, 3966, 3966, 680, 3966, 3966, 3966, 3966, 3966, 3966, 3966, 3966, 3966, 3966, 3966, 3966, 652, 3966, 3966
3156, 107, 1194, 2621, 1151, 2621, 368, 2621, 998, 599, 2621, 2621, 2621, 531, 550, 701, 988, 449, 333, 430, 719
3157, 106, 2312, 4876, 4876, 4876, 783, 4876, 4876, 4876, 1051, 4876, 4876, 4876, 4876, 646, 4876, 687, 398, 4876, 4876
3158, 104, 731, 1690, 784, 1690, 1690, 515, 1690, 2499, 1690, 1690, 1690, 825, 1690, 667, 735, 1690, 1690, 1690, 1690
3159, 104, 1998, 4226, 4226, 4226, 4226, 4226, 4226, 4226, 4226, 4226, 4226, 4226, 4226, 715, 654, 4226, 458, 4226, 4226
3160, 107, 1463, 3202, 3202, 3202, 3202, 3202, 3202, 3202, 3202, 3202, 3202, 3202, 3202, 734, 3202, 617, 3202, 3202, 3202
3161, 112, 702, 1642, 1642, 1642, 1642, 1642, 1642, 424, 507, 493, 1642, 717, 1642, 567, 444, 507, 379, 639, 1642
3162, 113, 646, 1522, 776, 552, 512, 1178, 486, 1851, 691, 374, 869, 454, 664, 749, 524, 541, 882, 501, 416
3164, 80, 525, 1218, 333, 360, 645, 361, 1218, 365, 411, 1218, 370, 268, 332, 449, 1218, 360, 349, 461, 345
3165, 115, 702, 1640, 431, 543, 428, 755, 771, 620, 1001, 2473, 1150, 624, 623, 875, 395, 595, 1766, 873, 420
3166, 115, 999, 2239, 593, 541, 901, 437, 467, 2239, 2239, 2471, 797, 819, 401, 1340, 713, 468, 692, 632, 552
