num,userID,avgHoldTime,avgSeekTime,averageNgramTime,I,AL,S,KS,EI,D,AK,L,O,LE,MA,IN,SI,EL,E,JA,LA,label
6619,6809,19,1561,3266,1003.300417,717.1615618,1510.093069,639.5986021,11427,1177.30961,1299.677705,1747.429268,1781.120632,986,871.4956309,826.7466775,760.6002876,1290,965.0537283,1379.438976,1000.98157,2
6620,6810,106,1276,2895,1003.300417,717.1615618,1510.093069,639.5986021,2009.008122,1177.30961,1299.677705,1747.429268,1781.120632,675.6157162,871.4956309,826.7466775,760.6002876,647.9096863,965.0537283,1379.438976,1000.98157,2
6621,6811,90,4694,9603,1003.300417,717.1615618,1510.093069,639.5986021,2009.008122,1177.30961,1299.677705,1747.429268,1781.120632,675.6157162,871.4956309,826.7466775,760.6002876,647.9096863,965.0537283,1379.438976,1000.98157,2
6622,6813,133,651,1639,1003.300417,717.1615618,1510.093069,639.5986021,2009.008122,1177.30961,1299.677705,1747.429268,1781.120632,675.6157162,871.4956309,826.7466775,760.6002876,647.9096863,965.0537283,1379.438976,1000.98157,2
6623,6814,75,816,1869,1003.300417,387,1510.093069,639.5986021,2009.008122,1177.30961,1299.677705,1747.429268,1781.120632,675.6157162,871.4956309,826.7466775,760.6002876,647.9096863,965.0537283,1379.438976,1000.98157,2
6624,6815,76,511,1219,1003.300417,717.1615618,1510.093069,639.5986021,2009.008122,1933,1299.677705,5947,1781.120632,375,871.4956309,826.7466775,760.6002876,530,965.0537283,558,1000.98157,2
6625,6816,86,5450,11242,593,717.1615618,1510.093069,639.5986021,2009.008122,1177.30961,1299.677705,1747.429268,1781.120632,675.6157162,871.4956309,408,760.6002876,647.9096863,965.0537283,1379.438976,1000.98157,2
6626,6817,78,638,1453,1003.300417,453,1510.093069,469,240,1177.30961,1299.677705,1747.429268,1781.120632,427,317,323,760.6002876,647.9096863,955,796,1000.98157,2
6627,6818,80,1117,2415,2169,290,1510.093069,639.5986021,2009.008122,361,1024,807,1781.120632,675.6157162,871.4956309,367,760.6002876,647.9096863,288,796,244,2
6628,6819,67,2920,6272,1003.300417,717.1615618,1510.093069,639.5986021,2009.008122,1177.30961,1299.677705,1747.429268,1781.120632,675.6157162,871.4956309,826.7466775,760.6002876,647.9096863,965.0537283,1379.438976,1000.98157,2
6629,6820,152,7462,15531,1003.300417,717.1615618,1510.093069,639.5986021,2009.008122,1177.30961,1299.677705,1747.429268,1781.120632,675.6157162,871.4956309,826.7466775,760.6002876,647.9096863,1898,1598,1000.98157,2
6630,6821,65,2368,5095,1003.300417,717.1615618,1510.093069,639.5986021,2009.008122,1177.30961,1299.677705,1747.429268,1781.120632,675.6157162,871.4956309,826.7466775,760.6002876,647.9096863,965.0537283,1379.438976,1000.98157,2
6631,6822,66,2783,5942,1003.300417,717.1615618,1510.093069,639.5986021,2009.008122,1177.30961,1299.677705,1747.429268,1781.120632,675.6157162,871.4956309,826.7466775,249,647.9096863,542,1379.438976,1000.98157,2
6632,6823,78,1021,2234,1003.300417,717.1615618,1510.093069,639.5986021,2009.008122,1177.30961,1299.677705,1747.429268,1781.120632,675.6157162,444,826.7466775,418,647.9096863,2909,1379.438976,1000.98157,2
6633,6824,67,2549,5489,1003.300417,717.1615618,1510.093069,639.5986021,2009.008122,1177.30961,1299.677705,1747.429268,1781.120632,675.6157162,871.4956309,826.7466775,234,647.9096863,965.0537283,1379.438976,1000.98157,2
6634,6825,68,244,676,266,717.1615618,1510.093069,639.5986021,2009.008122,437,1299.677705,1747.429268,531,675.6157162,871.4956309,826.7466775,760.6002876,647.9096863,965.0537283,1379.438976,1000.98157,2
6635,6826,61,572,1378,1003.300417,717.1615618,1510.093069,639.5986021,2009.008122,1177.30961,1299.677705,1747.429268,1781.120632,675.6157162,871.4956309,391,760.6002876,647.9096863,5734,1379.438976,1000.98157,2
6636,6827,74,1288,2823,1003.300417,717.1615618,1510.093069,639.5986021,2009.008122,1177.30961,1299.677705,1747.429268,1781.120632,675.6157162,375,826.7466775,760.6002876,647.9096863,965.0537283,1379.438976,1000.98157,2
6637,6828,62,419,975,640,717.1615618,1510.093069,639.5986021,2009.008122,375,406,375,390,675.6157162,871.4956309,826.7466775,760.6002876,647.9096863,516,1379.438976,375,2
6638,6829,74,5109,9828,1003.300417,717.1615618,1510.093069,639.5986021,2009.008122,1177.30961,1299.677705,1747.429268,1781.120632,675.6157162,871.4956309,826.7466775,760.6002876,647.9096863,965.0537283,1379.438976,1000.98157,2
6639,6830,88,1024,2353,639,717.1615618,1510.093069,639.5986021,2009.008122,1177.30961,1299.677705,1747.429268,1781.120632,675.6157162,871.4956309,826.7466775,248,647.9096863,965.0537283,322,1000.98157,2
6640,6831,84,2854,6177,1003.300417,717.1615618,1510.093069,639.5986021,12833,1177.30961,2099,1747.429268,1781.120632,675.6157162,871.4956309,1228,918,647.9096863,965.0537283,1379.438976,1000.98157,2
6641,6832,84,2693,5570,510,322,451,549,367,3739,2090,347,1447,550,416,614,302,347,1010,346,704,2
6642,6833,85,2579,5382,634,23157,1510.093069,639.5986021,916,1177.30961,1299.677705,1747.429268,1781.120632,289,871.4956309,826.7466775,760.6002876,647.9096863,965.0537283,1379.438976,304,2
6643,6834,82,820,1839,1003.300417,345,336,323,520,352,422,1747.429268,1781.120632,675.6157162,871.4956309,826.7466775,296,647.9096863,440,802,293,2
6644,6835,82,3222,6663,377,441,431,639.5986021,1733,846,1299.677705,684,728,442,396,826.7466775,254,647.9096863,668,724,332,2
6645,6836,80,208,637,1003.300417,717.1615618,1510.093069,639.5986021,2009.008122,1177.30961,1299.677705,1747.429268,1781.120632,675.6157162,871.4956309,826.7466775,349,647.9096863,965.0537283,1379.438976,1000.98157,2
6646,6837,79,3605,7448,678,717.1615618,155398,639.5986021,2009.008122,1428,1299.677705,1747.429268,1781.120632,675.6157162,446,490,760.6002876,647.9096863,411,356,1000.98157,2
6647,6838,86,1537,3380,1003.300417,717.1615618,1510.093069,639.5986021,2009.008122,1177.30961,1299.677705,1747.429268,1781.120632,675.6157162,871.4956309,826.7466775,760.6002876,647.9096863,965.0537283,1379.438976,1000.98157,2
6648,6839,74,1392,2973,1003.300417,717.1615618,1510.093069,639.5986021,382,1177.30961,1299.677705,1747.429268,1781.120632,440,871.4956309,826.7466775,760.6002876,6852,965.0537283,1379.438976,1000.98157,2
6649,6840,71,421,1040,1003.300417,717.1615618,1510.093069,639.5986021,2009.008122,1177.30961,1299.677705,1747.429268,1781.120632,675.6157162,871.4956309,826.7466775,760.6002876,647.9096863,965.0537283,1379.438976,1000.98157,2
6650,6841,66,1069,2417,1003.300417,717.1615618,1510.093069,639.5986021,2009.008122,1177.30961,1299.677705,1747.429268,1781.120632,675.6157162,871.4956309,826.7466775,760.6002876,647.9096863,965.0537283,1379.438976,1000.98157,2
6651,6842,77,2006,4539,551,717.1615618,1510.093069,639.5986021,8943,1177.30961,1299.677705,1747.429268,560,728,871.4956309,826.7466775,760.6002876,504,480,1379.438976,1000.98157,2
6652,6843,69,198,564,1003.300417,717.1615618,1510.093069,639.5986021,2009.008122,1177.30961,1299.677705,1747.429268,1781.120632,675.6157162,871.4956309,826.7466775,760.6002876,647.9096863,965.0537283,1379.438976,1000.98157,2
6653,6844,78,140,486,1003.300417,717.1615618,1510.093069,639.5986021,2009.008122,1177.30961,1299.677705,1747.429268,1781.120632,675.6157162,871.4956309,826.7466775,760.6002876,647.9096863,965.0537283,1379.438976,1000.98157,2
6654,6845,75,138,477,1003.300417,717.1615618,1510.093069,639.5986021,2009.008122,1177.30961,1299.677705,1747.429268,1781.120632,675.6157162,871.4956309,826.7466775,760.6002876,647.9096863,965.0537283,1379.438976,1000.98157,2
6655,6846,80,132,474,1003.300417,717.1615618,1510.093069,639.5986021,2009.008122,1177.30961,1299.677705,1747.429268,1781.120632,675.6157162,871.4956309,826.7466775,760.6002876,647.9096863,965.0537283,1379.438976,1000.98157,2
6656,6847,75,134,461,1003.300417,717.1615618,1510.093069,639.5986021,2009.008122,1177.30961,1299.677705,1747.429268,1781.120632,675.6157162,871.4956309,826.7466775,760.6002876,647.9096863,965.0537283,1379.438976,1000.98157,2
6657,6848,73,252,548,1003.300417,717.1615618,1510.093069,639.5986021,2009.008122,1177.30961,1299.677705,1747.429268,1781.120632,675.6157162,871.4956309,826.7466775,760.6002876,647.9096863,965.0537283,1379.438976,1000.98157,2
6658,6849,78,108,415,1003.300417,717.1615618,1510.093069,639.5986021,2009.008122,1177.30961,1299.677705,1747.429268,1781.120632,675.6157162,871.4956309,826.7466775,760.6002876,647.9096863,965.0537283,1379.438976,1000.98157,2
6659,6850,66,1513,3312,1003.300417,717.1615618,1510.093069,639.5986021,2009.008122,1177.30961,1299.677705,1747.429268,1781.120632,675.6157162,871.4956309,826.7466775,760.6002876,647.9096863,965.0537283,1379.438976,1000.98157,2
6660,6851,75,179,563,1003.300417,717.1615618,1510.093069,639.5986021,2009.008122,1177.30961,1299.677705,1747.429268,1781.120632,675.6157162,871.4956309,826.7466775,760.6002876,647.9096863,965.0537283,1379.438976,1000.98157,2
6661,6852,60,8892,10532,1003.300417,717.1615618,1510.093069,639.5986021,2009.008122,1177.30961,1299.677705,1747.429268,1781.120632,675.6157162,871.4956309,826.7466775,760.6002876,647.9096863,965.0537283,1379.438976,1000.98157,2
6662,6853,72,1711,3871,1003.300417,717.1615618,1510.093069,639.5986021,2009.008122,1177.30961,1299.677705,1747.429268,1781.120632,675.6157162,871.4956309,826.7466775,760.6002876,647.9096863,965.0537283,1379.438976,1000.98157,2
6663,6854,78,706,1601,1031,375,1510.093069,639.5986021,2009.008122,1177.30961,1299.677705,1747.429268,7015,437,406,826.7466775,760.6002876,647.9096863,965.0537283,438,1000.98157,2
6664,6855,76,727,1600,1003.300417,360,343,639.5986021,2009.008122,750,1299.677705,1747.429268,1781.120632,675.6157162,375,313,374,647.9096863,562,656,407,2
6665,6856,89,1217,2790,1003.300417,717.1615618,1510.093069,639.5986021,2009.008122,1177.30961,1299.677705,1747.429268,1781.120632,675.6157162,871.4956309,826.7466775,453,647.9096863,469,1379.438976,1000.98157,2
6666,6857,80,522,1271,1003.300417,437,1510.093069,639.5986021,2009.008122,765,1299.677705,1747.429268,1781.120632,675.6157162,343,826.7466775,760.6002876,647.9096863,965.0537283,500,1000.98157,2
6667,6858,74,1029,2302,1003.300417,717.1615618,1510.093069,639.5986021,2009.008122,1177.30961,1299.677705,1747.429268,1781.120632,675.6157162,297,826.7466775,760.6002876,647.9096863,965.0537283,1379.438976,1000.98157,2
6668,6859,79,411,1044,1003.300417,717.1615618,1510.093069,639.5986021,2009.008122,1177.30961,1299.677705,1747.429268,1781.120632,532,871.4956309,826.7466775,760.6002876,647.9096863,703,1379.438976,7172,2
6669,6860,70,2495,5464,1003.300417,717.1615618,1510.093069,639.5986021,2009.008122,1177.30961,1299.677705,1747.429268,1781.120632,675.6157162,871.4956309,826.7466775,760.6002876,647.9096863,965.0537283,1379.438976,1032,2
6670,6861,76,756,1702,1003.300417,717.1615618,1510.093069,639.5986021,2009.008122,360,1299.677705,1747.429268,1781.120632,468,871.4956309,453,760.6002876,422,343,359,1000.98157,2
6671,6862,63,633,1461,1003.300417,717.1615618,1510.093069,639.5986021,2009.008122,1177.30961,1299.677705,1747.429268,1781.120632,675.6157162,871.4956309,469,760.6002876,647.9096863,438,1379.438976,641,2
6672,6863,83,7444,15367,1003.300417,717.1615618,4109,639.5986021,2009.008122,1177.30961,422,1747.429268,1781.120632,675.6157162,871.4956309,826.7466775,760.6002876,647.9096863,965.0537283,1379.438976,485,2
6673,6864,112,7048,15879,1003.300417,717.1615618,1510.093069,639.5986021,2009.008122,1177.30961,1299.677705,1747.429268,1781.120632,675.6157162,871.4956309,826.7466775,760.6002876,647.9096863,965.0537283,1379.438976,1000.98157,2
6674,6865,82,601,1381,1003.300417,407,1510.093069,639.5986021,2009.008122,297,1299.677705,469,469,675.6157162,437,826.7466775,760.6002876,344,965.0537283,1379.438976,1000.98157,2
6675,6866,74,829,1822,1003.300417,717.1615618,1510.093069,639.5986021,266,953,1016,765,5953,469,1312,453,760.6002876,531,7938,1379.438976,1000.98157,2
6676,6867,84,639,1478,980,717.1615618,1492,562,2009.008122,1177.30961,776,1747.429268,1781.120632,675.6157162,871.4956309,826.7466775,760.6002876,797,1323,1379.438976,1253,2
6677,6868,83,1006,2181,1577,514,1975,615,942,436,675,1111,819,322,748,402,352,491,19977,367,248,2
6678,6869,75,297,764,826,835,365,639.5986021,2009.008122,1177.30961,1299.677705,1747.429268,1781.120632,675.6157162,871.4956309,332,261,647.9096863,345,622,390,2
6679,6870,82,4356,9005,1003.300417,717.1615618,1510.093069,639.5986021,2009.008122,1177.30961,1299.677705,1747.429268,1781.120632,675.6157162,871.4956309,826.7466775,760.6002876,647.9096863,965.0537283,1153,1000.98157,2
6680,6871,86,3107,6474,1003.300417,717.1615618,1510.093069,639.5986021,2009.008122,8187,1299.677705,1747.429268,1781.120632,675.6157162,871.4956309,826.7466775,760.6002876,647.9096863,965.0537283,1379.438976,1000.98157,2
6681,6872,80,1553,3296,637,381,7470,639.5986021,520,883,1299.677705,863,1781.120632,497,871.4956309,826.7466775,428,506,2980,5453,1000.98157,2
6682,6873,67,8307,18137,1003.300417,717.1615618,1510.093069,639.5986021,2009.008122,1177.30961,1299.677705,1747.429268,1781.120632,675.6157162,871.4956309,826.7466775,760.6002876,647.9096863,965.0537283,1379.438976,1000.98157,2
6683,6874,78,444,1072,513,717.1615618,1510.093069,639.5986021,2009.008122,1177.30961,1299.677705,1747.429268,1781.120632,960,871.4956309,826.7466775,225,647.9096863,965.0537283,1379.438976,1000.98157,2
6684,6875,8,3004,6650,1003.300417,717.1615618,1510.093069,639.5986021,2009.008122,1177.30961,1299.677705,1747.429268,1781.120632,675.6157162,871.4956309,1427,760.6002876,647.9096863,965.0537283,1379.438976,1000.98157,2
6685,6876,63,1838,4304,1003.300417,717.1615618,1510.093069,639.5986021,2009.008122,1177.30961,1299.677705,1747.429268,1781.120632,675.6157162,871.4956309,826.7466775,760.6002876,647.9096863,965.0537283,828,1000.98157,2
6686,6877,81,1030,2279,1003.300417,717.1615618,1050,639.5986021,2009.008122,1177.30961,1299.677705,1747.429268,1781.120632,675.6157162,871.4956309,826.7466775,760.6002876,647.9096863,965.0537283,370,445,2
6687,6878,84,1051,2279,1403,2055,1510.093069,639.5986021,2009.008122,537,428,940,955,675.6157162,505,390,880,647.9096863,750,465,403,2
6688,6879,88,1217,2655,4310,527,1510.093069,698,2009.008122,1177.30961,1299.677705,1215,1781.120632,482,871.4956309,1047,760.6002876,647.9096863,523,1379.438976,463,2
6689,6880,89,420,1048,535,717.1615618,1907,639.5986021,2009.008122,1390,352,1747.429268,1775,675.6157162,423,826.7466775,760.6002876,647.9096863,965.0537283,1379.438976,1000.98157,2
6690,6881,87,656,1393,1003.300417,717.1615618,1510.093069,275,2009.008122,1177.30961,1299.677705,1747.429268,1781.120632,675.6157162,871.4956309,826.7466775,760.6002876,647.9096863,660,1379.438976,1000.98157,2
6691,6882,83,425,1023,672,500,14905,365,4929,1572,260,1747.429268,1218,287,282,377,315,375,377,425,455,2
6692,6883,88,1392,2991,1003.300417,583,740,639.5986021,2009.008122,1177.30961,1299.677705,1747.429268,1781.120632,405,871.4956309,2907,760.6002876,647.9096863,965.0537283,1379.438976,1145,2
6693,6884,79,3887,8235,1003.300417,717.1615618,1510.093069,639.5986021,2009.008122,1177.30961,1299.677705,1747.429268,1781.120632,675.6157162,871.4956309,826.7466775,760.6002876,647.9096863,965.0537283,1379.438976,1000.98157,2
6694,6885,62,3301,7217,1003.300417,717.1615618,1510.093069,639.5986021,2009.008122,1177.30961,1299.677705,1747.429268,1781.120632,675.6157162,871.4956309,826.7466775,760.6002876,647.9096863,965.0537283,1379.438976,1000.98157,2
6695,6886,64,3408,7533,1003.300417,717.1615618,1510.093069,639.5986021,2009.008122,1177.30961,1299.677705,1747.429268,1781.120632,675.6157162,871.4956309,826.7466775,760.6002876,647.9096863,965.0537283,1379.438976,1000.98157,2
6696,6887,65,3396,7456,1003.300417,717.1615618,1510.093069,639.5986021,2009.008122,1177.30961,1299.677705,1747.429268,1781.120632,675.6157162,871.4956309,826.7466775,760.6002876,647.9096863,965.0537283,1379.438976,1000.98157,2
6697,6888,66,2224,4872,1003.300417,717.1615618,1510.093069,639.5986021,2009.008122,1177.30961,1299.677705,1747.429268,1781.120632,675.6157162,871.4956309,826.7466775,760.6002876,647.9096863,965.0537283,1379.438976,1000.98157,2
6698,6889,78,1572,3352,1003.300417,717.1615618,1252,639.5986021,339,1113,383,1747.429268,5661,675.6157162,455,795,519,317,8993,1379.438976,1000.98157,2
6699,6890,74,475,1148,1003.300417,717.1615618,615,639.5986021,441,1916,680,1747.429268,2809,675.6157162,871.4956309,480,760.6002876,647.9096863,2219,1379.438976,1000.98157,2
6700,6891,67,3051,6758,1003.300417,717.1615618,1510.093069,639.5986021,2009.008122,1177.30961,1299.677705,1747.429268,1781.120632,675.6157162,871.4956309,826.7466775,760.6002876,647.9096863,965.0537283,1379.438976,1000.98157,2
6701,6892,82,5858,12557,1003.300417,717.1615618,785,639.5986021,2009.008122,1177.30961,1299.677705,1747.429268,557,424,709,826.7466775,760.6002876,647.9096863,965.0537283,1379.438976,1000.98157,2
6702,6893,81,589,1374,1003.300417,717.1615618,462,639.5986021,2009.008122,1177.30961,1299.677705,1747.429268,510,675.6157162,871.4956309,437,760.6002876,490,965.0537283,1379.438976,1000.98157,2
6703,6894,80,1142,2462,717,480,1510.093069,298,2009.008122,992,15670,417,1781.120632,675.6157162,472,4857,416,647.9096863,1416,437,1000.98157,2
6704,6895,84,1905,4003,977,605,1072,639.5986021,356,1450,1299.677705,1747.429268,634,466,321,1043,539,354,1144,6078,327,2
6705,6896,73,378,981,1003.300417,438,1510.093069,639.5986021,2009.008122,328,1299.677705,1747.429268,1781.120632,675.6157162,871.4956309,826.7466775,760.6002876,647.9096863,965.0537283,1379.438976,1000.98157,2
6706,6897,113,4323,9900,816,717.1615618,1510.093069,639.5986021,2009.008122,1177.30961,1299.677705,1747.429268,528,384,871.4956309,826.7466775,760.6002876,647.9096863,965.0537283,1379.438976,1000.98157,2
6707,6898,105,1210,2832,1003.300417,717.1615618,1510.093069,639.5986021,2009.008122,1177.30961,1299.677705,1747.429268,1781.120632,524,871.4956309,781,760.6002876,647.9096863,965.0537283,4864,1000.98157,2
6708,6899,61,433,1045,1003.300417,717.1615618,1510.093069,639.5986021,2009.008122,1177.30961,1299.677705,1747.429268,1781.120632,675.6157162,871.4956309,826.7466775,359,359,297,391,1000.98157,2
6709,6900,64,644,1486,1003.300417,717.1615618,1510.093069,639.5986021,2009.008122,1177.30961,1299.677705,1747.429268,1781.120632,675.6157162,871.4956309,234,760.6002876,647.9096863,703,1379.438976,766,2
6710,6901,74,615,1416,1003.300417,437,594,639.5986021,2009.008122,312,1299.677705,1747.429268,1781.120632,675.6157162,547,406,760.6002876,647.9096863,282,1379.438976,1000.98157,2
6711,6902,69,167,499,1003.300417,717.1615618,1510.093069,639.5986021,2009.008122,1177.30961,1299.677705,1747.429268,1781.120632,484,871.4956309,359,760.6002876,375,734,1379.438976,1000.98157,2
6712,6903,69,593,1384,1003.300417,717.1615618,1157,639.5986021,2009.008122,1177.30961,1299.677705,1747.429268,1781.120632,359,871.4956309,516,281,647.9096863,328,1379.438976,1000.98157,2
6713,6904,71,348,870,1003.300417,453,1510.093069,639.5986021,2009.008122,344,1299.677705,1747.429268,1781.120632,297,871.4956309,826.7466775,760.6002876,375,672,1379.438976,547,2
6714,6905,74,282,740,1907,437,1510.093069,639.5986021,2009.008122,609,1299.677705,1747.429268,1781.120632,675.6157162,871.4956309,826.7466775,760.6002876,647.9096863,965.0537283,453,1000.98157,2
6715,6906,69,468,1091,1003.300417,717.1615618,1510.093069,639.5986021,2009.008122,1454,1299.677705,1747.429268,1531,675.6157162,871.4956309,826.7466775,234,647.9096863,1390,437,453,2
6716,6907,73,422,1006,1003.300417,422,1510.093069,639.5986021,2009.008122,235,437,406,1781.120632,675.6157162,250,312,760.6002876,647.9096863,297,1379.438976,891,2
6717,6908,64,151,472,1003.300417,717.1615618,1510.093069,639.5986021,2009.008122,344,1299.677705,1747.429268,1781.120632,675.6157162,871.4956309,826.7466775,760.6002876,647.9096863,965.0537283,1379.438976,1000.98157,2
6718,6909,71,323,842,490,717.1615618,1510.093069,639.5986021,2009.008122,667,1299.677705,1747.429268,1781.120632,675.6157162,871.4956309,826.7466775,760.6002876,522,965.0537283,1379.438976,1000.98157,2
6719,6910,70,825,1951,1003.300417,717.1615618,1510.093069,639.5986021,2009.008122,1177.30961,1299.677705,687,1781.120632,675.6157162,871.4956309,826.7466775,760.6002876,647.9096863,965.0537283,1379.438976,1000.98157,2
6720,6911,69,99,371,537,717.1615618,1510.093069,639.5986021,2009.008122,1177.30961,1299.677705,292,1781.120632,675.6157162,871.4956309,826.7466775,760.6002876,255,965.0537283,1379.438976,1000.98157,2
6721,6912,94,213,662,1003.300417,717.1615618,1510.093069,639.5986021,2009.008122,1177.30961,1299.677705,1747.429268,1781.120632,675.6157162,871.4956309,826.7466775,760.6002876,708,965.0537283,1379.438976,1000.98157,2
6722,6913,78,194,591,1003.300417,717.1615618,1510.093069,639.5986021,2009.008122,1177.30961,1299.677705,1747.429268,1781.120632,675.6157162,871.4956309,826.7466775,760.6002876,647.9096863,178,329,1000.98157,2
6723,6914,80,472,1139,1003.300417,286,182,596,2009.008122,419,232,1747.429268,1781.120632,675.6157162,871.4956309,826.7466775,760.6002876,267,6721,1379.438976,1000.98157,2
6724,6915,79,1007,2268,1003.300417,717.1615618,1510.093069,2805,2009.008122,1177.30961,2836,1747.429268,1781.120632,675.6157162,871.4956309,391,433,647.9096863,417,10919,1000.98157,2
6725,6916,77,205,593,1003.300417,717.1615618,367,639.5986021,2009.008122,1177.30961,1299.677705,1747.429268,759,370,871.4956309,826.7466775,227,647.9096863,424,1379.438976,1000.98157,2
6726,6917,90,408,1055,1003.300417,717.1615618,1510.093069,639.5986021,2009.008122,349,1299.677705,1747.429268,1781.120632,675.6157162,871.4956309,826.7466775,257,647.9096863,965.0537283,1379.438976,1000.98157,2
6727,6918,89,370,1033,1003.300417,717.1615618,1510.093069,639.5986021,2009.008122,1177.30961,1299.677705,1747.429268,1781.120632,675.6157162,871.4956309,826.7466775,760.6002876,647.9096863,965.0537283,1379.438976,1000.98157,2
6728,6919,81,259,688,1003.300417,717.1615618,1510.093069,639.5986021,2009.008122,515,1299.677705,1747.429268,811,298,380,432,760.6002876,450,380,257,1000.98157,2
6729,6921,73,328,896,1003.300417,717.1615618,1074,639.5986021,2009.008122,1177.30961,1299.677705,1747.429268,1781.120632,675.6157162,871.4956309,371,760.6002876,647.9096863,965.0537283,1379.438976,1000.98157,2
6730,6922,96,1452,2520,1003.300417,717.1615618,1510.093069,366,2009.008122,1177.30961,812,1747.429268,1781.120632,675.6157162,871.4956309,430,760.6002876,647.9096863,19437,1379.438976,1000.98157,2
6731,6923,88,853,1902,1003.300417,2943,418,639.5986021,2009.008122,410,1299.677705,587,454,337,871.4956309,826.7466775,760.6002876,238,627,394,1000.98157,2
6732,6924,78,3458,7393,1003.300417,717.1615618,1510.093069,639.5986021,2009.008122,264,1299.677705,1747.429268,1781.120632,675.6157162,871.4956309,826.7466775,760.6002876,290,965.0537283,1379.438976,443,2
6733,6925,88,683,1568,1003.300417,717.1615618,347,639.5986021,2009.008122,431,1299.677705,1747.429268,1781.120632,675.6157162,871.4956309,266,760.6002876,647.9096863,815,1379.438976,322,2
6734,6926,75,524,1352,1003.300417,717.1615618,1510.093069,639.5986021,2009.008122,1177.30961,1299.677705,1747.429268,1781.120632,577,871.4956309,826.7466775,760.6002876,647.9096863,965.0537283,1379.438976,1000.98157,2
6735,6927,88,1505,3346,1003.300417,717.1615618,1510.093069,639.5986021,2009.008122,1177.30961,1299.677705,1747.429268,1781.120632,675.6157162,871.4956309,826.7466775,760.6002876,182,965.0537283,1379.438976,326,2
6736,6928,90,316,863,1003.300417,717.1615618,1510.093069,639.5986021,2009.008122,1177.30961,1299.677705,1747.429268,1781.120632,675.6157162,871.4956309,826.7466775,760.6002876,158,965.0537283,1379.438976,342,2
6737,6929,87,1382,2982,1003.300417,235,1510.093069,639.5986021,2009.008122,295,1299.677705,1747.429268,1781.120632,358,423,460,365,611,258,369,1000.98157,2
6738,6930,93,1560,2851,590,717.1615618,1510.093069,639.5986021,2009.008122,1177.30961,1299.677705,1747.429268,1781.120632,390,871.4956309,826.7466775,760.6002876,324,264,1379.438976,1000.98157,2
6739,6931,102,1010,2247,9511,717.1615618,1043,764,9464,500,1310,1747.429268,2236,380,540,447,614,786,563,1693,653,2
6740,6932,86,2535,5370,1003.300417,484,1510.093069,639.5986021,2009.008122,1177.30961,1299.677705,1747.429268,1781.120632,292,871.4956309,978,760.6002876,480,219,1379.438976,1000.98157,2
6741,6933,79,561,1348,1003.300417,717.1615618,1510.093069,639.5986021,2009.008122,1177.30961,1299.677705,1747.429268,1781.120632,675.6157162,871.4956309,826.7466775,245,647.9096863,965.0537283,1379.438976,1000.98157,2
6742,6934,85,937,2201,1003.300417,717.1615618,1510.093069,639.5986021,2009.008122,1177.30961,1299.677705,1747.429268,1781.120632,347,871.4956309,826.7466775,760.6002876,647.9096863,965.0537283,1379.438976,1000.98157,2
6743,6935,85,649,1563,1003.300417,717.1615618,1510.093069,639.5986021,2009.008122,1177.30961,1074,1747.429268,1781.120632,675.6157162,871.4956309,826.7466775,760.6002876,647.9096863,965.0537283,1379.438976,1000.98157,2
6744,6936,80,592,1414,1003.300417,717.1615618,1510.093069,639.5986021,2009.008122,1177.30961,1299.677705,1747.429268,1781.120632,675.6157162,871.4956309,826.7466775,370,647.9096863,965.0537283,1379.438976,1000.98157,2
6745,6937,75,319,801,473,717.1615618,1510.093069,639.5986021,2009.008122,1177.30961,1299.677705,1747.429268,1781.120632,295,871.4956309,826.7466775,278,647.9096863,2731,1379.438976,462,2
6746,6938,80,202,603,1003.300417,717.1615618,1510.093069,639.5986021,2009.008122,285,1299.677705,1747.429268,1781.120632,675.6157162,871.4956309,826.7466775,260,647.9096863,965.0537283,1379.438976,1000.98157,2
6747,6939,93,452,1158,1003.300417,717.1615618,1510.093069,639.5986021,2009.008122,1177.30961,1299.677705,1747.429268,1781.120632,1275,871.4956309,826.7466775,760.6002876,647.9096863,965.0537283,1379.438976,1000.98157,2
6748,6940,70,490,1227,1003.300417,717.1615618,1510.093069,639.5986021,2009.008122,1177.30961,1299.677705,1747.429268,1781.120632,675.6157162,871.4956309,826.7466775,760.6002876,647.9096863,965.0537283,1379.438976,1000.98157,2
6749,6941,80,1472,2686,1003.300417,717.1615618,1510.093069,639.5986021,2009.008122,1177.30961,1299.677705,1747.429268,1781.120632,340,336,826.7466775,760.6002876,294,965.0537283,1379.438976,1000.98157,2
6750,6942,93,4517,9467,1003.300417,717.1615618,1510.093069,639.5986021,2009.008122,773,983,1747.429268,1162,675.6157162,871.4956309,2420,760.6002876,647.9096863,1268,1379.438976,712,2
6751,6943,65,670,1588,388,717.1615618,1510.093069,639.5986021,2009.008122,1177.30961,1299.677705,1747.429268,1781.120632,675.6157162,871.4956309,826.7466775,760.6002876,647.9096863,965.0537283,1379.438976,1000.98157,2
6752,6944,81,288,831,273,717.1615618,1510.093069,639.5986021,2009.008122,1177.30961,1299.677705,1747.429268,1781.120632,675.6157162,871.4956309,826.7466775,760.6002876,647.9096863,965.0537283,1379.438976,1000.98157,2
6753,6945,78,119,408,1003.300417,717.1615618,1510.093069,639.5986021,2009.008122,1177.30961,1299.677705,1747.429268,1781.120632,675.6157162,871.4956309,251,760.6002876,647.9096863,965.0537283,1379.438976,1000.98157,2
