'userCount', 'averageHoldTime', 'averageSeekTime', 'averageNgramTime'
5330, 63, 182, 518
5331, 108, 1954, 4138
5332, 73, 418, 995
5333, 48, 273, 654
5334, 118, 857, 1960
5335, 76, 615, 1388
5336, 100, 1105, 2421
5337, 115, 1500, 3272
5338, 86, 426, 1033
5339, 108, 3077, 6381
5340, 82, 564, 1327
5341, 105, 986, 2203
5342, 73, 787, 1752
5343, 75, 271, 733
5344, 32, 675, 1491
5345, 86, 304, 650
5346, 108, 704, 1632
5347, 67, 2987, 6125
5348, 82, 1699, 3620
5349, 57, 449, 1050
5350, 61, 451, 1063
5351, 111, 1449, 3163
5352, 69, 531, 1216
5353, 125, 4995, 10421
5354, 122, 1141, 2539
5355, 72, 353, 854
5356, 67, 296, 769
5357, 103, 5213, 10903
5358, 186, 6578, 14335
5359, 69, 4290, 8748
5360, 120, 1395, 3091
5361, 201, 2087, 4812
5362, 118, 1672, 3628
5363, 67, 9231, 18282
5364, 62, 791, 1712
5365, 80, 695, 1550
5366, 82, 2786, 5797
5367, 80, 768, 1717
5368, 89, 1391, 3167
5369, 67, 1944, 4068
5370, 63, 220, 639
5371, 110, 418, 1073
5372, 143, 1733, 3920
5373, 117, 782, 1828
5374, 95, 2893, 5531
5375, 128, 4507, 9324
5376, 88, 543, 1269
5377, 58, 1044, 2272
5378, 86, 268, 736
5379, 118, 3451, 7184
5380, 69, 1987, 4119
5381, 70, 1261, 2668
5382, 63, 219, 586
5383, 157, 1569, 3469
5384, 79, 608, 1401
5385, 56, 1032, 2223
5386, 54, 984, 2152
5387, 68, 710, 1645
5388, 81, 572, 1197
5389, 81, 594, 1363
5390, 77, 1269, 2743
5391, 84, 613, 1404
5392, 60, 1147, 2448
5393, 54, 243, 625
5394, 19, 767, 1631
5395, 81, 508, 1230
5396, 102, 222, 693
5397, 81, 1260, 2690
5398, 68, 3047, 5857
5399, 64, 592, 1342
5400, 88, 190, 577
5401, 59, 615, 1382
5402, 136, 15298, 31064
5403, 58, 401, 926
5404, 59, 507, 1143
5405, 70, 841, 1864
5406, 74, 556, 1389
5407, 60, 389, 906
5408, 167, 780, 1975
5409, 86, 412, 1012
5410, 74, 437, 1043
5411, 113, 1571, 3415
5412, 81, 1033, 2277
5413, 115, 2427, 5197
5414, 84, 2689, 4807
5415, 138, 2698, 6446
5416, 66, 364, 883
5417, 64, 234, 635
5418, 89, 1705, 3652
5419, 116, 241, 762
5420, 90, 29053, 59566
5421, 63, 398, 935
5422, 80, 350, 876
5423, 63, 214, 575
5424, 63, 480, 1118
5425, 73, 460, 1077
5426, 61, 503, 1148
5427, 81, 276, 691
5428, 86, 1545, 3302
5429, 167, 4609, 9910
5430, 103, 1280, 2851
5431, 74, 6161, 12590
5432, 73, 639, 1447
5433, 85, 1499, 2831
5434, 106, 427, 1077
5435, 83, 322, 824
5436, 73, 680, 1529
5437, 73, 6967, 14598
5438, 77, 1261, 2692
5439, 68, 2156, 4458
5440, 117, 9977, 22599
5441, 56, 282, 701
5442, 78, 618, 1404
5443, 73, 918, 2000
5444, 81, 276, 691
5445, 62, 231, 616
5446, 70, 595, 1341
5447, 108, 757, 1797
5448, 146, 991, 2292
5449, 71, 1855, 3929
5450, 82, 4681, 9579
5451, 67, 430, 1030
5452, 61, 6493, 14399
5453, 160, 2116, 5049
5454, 116, 1051, 2358
5455, 111, 2788, 5825
5456, 62, 431, 1048
5457, 70, 640, 1467
5458, 73, 116, 403
5459, 95, 242, 684
5460, 70, 513, 1226
5461, 59, 952, 2028
5462, 62, 839, 1805
5463, 58, 1361, 2860
5464, 131, 5154, 10519
5465, 66, 268, 701
5466, 84, 1527, 3244
5467, 53, 340, 819
5468, 96, 981, 2212
5469, 114, 1469, 3520
5470, 65, 174, 505
5471, 89, 333, 862
5472, 6, 1155, 2542
5473, 55, 610, 1375
5474, 111, 290, 842
5475, 78, 490, 1149
5476, 54, 513, 1180
5477, 87, 738, 1663
5478, 65, 15981, 33471
5479, 71, 640, 1397
5480, 56, 501, 1128
5481, 57, 903, 1962
5482, 82, 436, 1050
5483, 83, 321, 816
5484, 64, 1125, 2383
5485, 150, 2251, 4828
5486, 61, 148, 436
5487, 93, 985, 2213
5488, 125, 4660, 9649
5489, 64, 1384, 2898
5490, 122, 758, 1793
5491, 73, 861, 1929
5492, 94, 239, 690
5493, 111, 1346, 2887
5494, 135, 1902, 4079
5495, 111, 322, 893
5496, 53, 179, 483
5497, 115, 924, 2131
5498, 79, 517, 1196
5499, 72, 1223, 2602
5500, 65, 823, 1780
5501, 87, 667, 1518
5502, 69, 437, 1006
5503, 82, 3018, 6231
5504, 80, 638, 1442
5505, 128, 1965, 4842
5506, 124, 1945, 4565
5507, 172, 1518, 3392
5508, 112, 2401, 5248
5509, 76, 527, 1261
5510, 65, 2524, 5253
5511, 68, 348, 834
5512, 107, 1786, 3966
5513, 104, 1383, 3349
5514, 102, 818, 1866
5515, 58, 287, 710
5516, 80, 853, 1880
5517, 104, 485, 1197
5518, 81, 740, 1660
5519, 62, 816, 1812
5520, 52, 1322, 2768
5521, 63, 182, 518
5522, 105, 2691, 5667
5523, 72, 248, 648
5524, 75, 512, 1181
5525, 108, 1948, 4458
5526, 68, 196, 611
5527, 73, 605, 1362
5528, 90, 459, 1104
5529, 104, 976, 2165
5530, 115, 1500, 3272
5531, 54, 367, 952
5532, 87, 242, 688
5533, 89, 397, 949
5534, 59, 904, 1931
5535, 65, 1489, 3120
5536, 64, 1561, 3297
5537, 80, 770, 1752
5538, 68, 12265, 24889
5539, 64, 313, 847
5540, 74, 1392, 2973
5541, 80, 132, 474
5542, 71, 2411, 5164
5543, 61, 1209, 2551
5544, 89, 420, 1048
5545, 71, 3290, 7123
5546, 65, 3396, 7456
5547, 117, 2171, 4570
5548, 75, 1040, 2307
5549, 94, 818, 2069
5550, 75, 314, 787
5551, 78, 712, 1606
5552, 90, 2554, 5621
5553, 98, 1681, 3630
5554, 112, 4970, 10419
5555, 88, 444, 1096
5556, 93, 447, 1096
5557, 77, 190, 575
5558, 102, 1010, 2247
5559, 92, 1361, 2941
5560, 91, 884, 1984
5561, 93, 708, 1657
5562, 107, 1077, 2391
5563, 87, 1382, 2982
5564, 81, 705, 1578
5565, 89, 1403, 2958
5566, 78, 305, 787
5567, 70, 1415, 3112
5568, 103, 1443, 3120
5569, 99, 1548, 3301
5570, 80, 472, 1139
5571, 98, 1092, 2498
5572, 61, 433, 1045
5573, 91, 503, 1304
5574, 87, 941, 2094
5575, 106, 1289, 2820
5576, 77, 435, 1044
5577, 71, 6570, 12970
5578, 75, 372, 908
5579, 99, 1497, 3220
5580, 78, 517, 1224
5581, 76, 488, 1148
5582, 88, 1914, 4100
5583, 79, 360, 894
5584, 82, 1561, 3394
5585, 94, 992, 2272
5586, 72, 390, 942
5587, 78, 496, 1179
5588, 75, 2927, 6023
5589, 101, 1105, 2327
5590, 78, 732, 1806
5591, 91, 460, 1120
5592, 82, 303, 818
5593, 64, 644, 1486
5594, 80, 546, 1284
5595, 62, 2646, 6089
5596, 79, 1007, 2268
5597, 138, 6675, 14043
5598, 131, 1678, 3732
5599, 83, 5004, 10203
5600, 79, 942, 2056
5601, 89, 283, 791
5602, 85, 301, 811
5603, 81, 4178, 9449
5604, 93, 1560, 2851
5605, 106, 1135, 2498
5606, 84, 424, 1098
5607, 67, 10722, 24877
5608, 92, 709, 1526
5609, 79, 1849, 3862
5610, 120, 1341, 3125
5611, 88, 273, 778
5612, 94, 186, 593
5613, 91, 1598, 3458
5614, 81, 752, 1693
5615, 66, 19585, 38674
5616, 81, 53987, 121627
5617, 68, 2417, 5050
5618, 66, 2224, 4872
5619, 97, 2133, 4931
5620, 80, 559, 1317
5621, 60, 2139, 4588
5622, 87, 656, 1393
5623, 69, 2640, 5429
5624, 75, 138, 477
5625, 86, 1537, 3380
5626, 60, 3635, 7460
5627, 78, 2099, 4375
5628, 77, 372, 935
5629, 66, 1053, 2246
5630, 62, 889, 1915
5631, 92, 638, 1474
5632, 60, 1769, 3674
5633, 55, 2103, 4329
5634, 91, 1998, 4236
5635, 72, 3257, 6698
5636, 93, 3567, 7641
5637, 76, 245, 730
5638, 53, 1271, 2658
5639, 87, 2467, 5194
5640, 74, 2002, 4180
5641, 70, 301, 829
5642, 65, 1984, 4107
5643, 72, 2095, 4381
5644, 75, 3820, 8088
5645, 69, 198, 564
5646, 71, 42011, 94044
5647, 80, 208, 637
5648, 67, 8307, 18137
5649, 91, 975, 2204
5650, 74, 475, 1148
5651, 63, 2807, 5928
5652, 102, 3683, 7609
5653, 88, 1392, 2991
5654, 75, 169, 506
5655, 78, 1598, 3479
5656, 78, 1415, 3051
5657, 85, 685, 1582
5658, 87, 579, 1402
5659, 110, 7599, 15443
5660, 92, 667, 1537
5661, 83, 346, 889
5662, 105, 1210, 2832
5663, 79, 1796, 4125
5664, 96, 1351, 2904
5665, 72, 822, 1872
5666, 90, 890, 1994
5667, 81, 3455, 7993
5668, 84, 458, 1090
5669, 108, 376, 1002
5670, 69, 9887, 20420
5671, 94, 790, 1790
5672, 64, 181, 505
5673, 5, 2763, 5963
5674, 69, 167, 499
5675, 98, 1021, 2271
5676, 90, 408, 1055
5677, 83, 1086, 2465
5678, 79, 595, 1363
5679, 95, 970, 2113
5680, 79, 340, 852
5681, 90, 101, 427
5682, 80, 294, 764
5683, 87, 809, 1755
5684, 77, 315, 804
5685, 93, 426, 1058
5686, 103, 1867, 4029
5687, 99, 1054, 2351
5688, 102, 1806, 3751
5689, 86, 514, 1205
5690, 94, 1837, 3875
5691, 77, 949, 2114
5692, 75, 157, 505
5693, 84, 266, 761
5694, 85, 494, 1175
5695, 90, 475, 1146
5696, 79, 1085, 2366
5697, 106, 1421, 3094
5698, 77, 205, 593
5699, 6, 2437, 5023
5700, 127, 1712, 3809
5701, 70, 217, 571
5702, 74, 615, 1416
5703, 84, 1566, 3316
5704, 103, 1185, 2621
5705, 93, 405, 1015
5706, 66, 863, 1891
5707, 78, 790, 1758
5708, 91, 833, 1904
5709, 81, 727, 1622
5710, 78, 1627, 3735
5711, 101, 2672, 5762
5712, 89, 1354, 2919
5713, 71, 323, 842
5714, 92, 667, 1537
5715, 84, 193, 607
5716, 95, 267, 783
5717, 99, 2509, 5372
5718, 100, 321, 881
5719, 80, 319, 816
5720, 68, 1860, 3889
5721, 83, 425, 1023
5722, 68, 1258, 2825
5723, 79, 3551, 7386
5724, 76, 1901, 4083
5725, 72, 1971, 4114
5726, 78, 1572, 3352
5727, 78, 444, 1072
5728, 79, 3605, 7448
5729, 68, 7749, 16009
5730, 78, 140, 486
5731, 76, 176, 517
5732, 77, 3394, 7122
5733, 62, 2044, 4230
5734, 55, 844, 1804
5735, 75, 1295, 2768
5736, 90, 440, 1154
5737, 91, 1544, 3568
5738, 56, 2303, 4734
5739, 69, 1256, 2652
5740, 90, 385, 849
5741, 89, 658, 1452
5742, 89, 751, 1818
5743, 68, 1503, 3149
5744, 62, 1596, 3327
5745, 91, 4854, 10074
5746, 72, 740, 1760
5747, 72, 647, 1473
5748, 58, 1133, 2389
5749, 60, 1528, 3184
5750, 79, 455, 1115
5751, 83, 7444, 15367
5752, 73, 252, 548
5753, 85, 2579, 5382
5754, 54, 288, 753
5755, 83, 237, 652
5756, 90, 660, 1158
5757, 74, 1558, 3509
5758, 81, 589, 1374
5759, 67, 473, 1218
5760, 70, 840, 1877
5761, 78, 331, 790
5762, 98, 4032, 9292
5763, 84, 1051, 2279
5764, 89, 1680, 3570
5765, 77, 5476, 11184
5766, 87, 3520, 7264
5767, 93, 948, 2092
5768, 85, 1479, 3162
5769, 88, 381, 955
5770, 90, 711, 1683
5771, 95, 2062, 4504
5772, 84, 958, 2188
5773, 74, 282, 740
5774, 68, 585, 1416
5775, 88, 1390, 2965
5776, 63, 1247, 2596
5777, 94, 213, 662
5778, 82, 3093, 7102
5779, 87, 317, 844
5780, 63, 906, 1965
5781, 100, 1933, 4259
5782, 88, 375, 940
5783, 103, 893, 2015
5784, 78, 784, 1777
5785, 80, 634, 1456
5786, 75, 497, 1143
5787, 60, 196, 541
5788, 81, 429, 1098
5789, 113, 3303, 6741
5790, 75, 556, 1283
5791, 75, 1971, 4631
5792, 150, 2051, 4516
5793, 76, 1038, 2268
5794, 117, 1402, 3215
5795, 77, 698, 1565
5796, 78, 321, 817
5797, 91, 793, 1800
5798, 110, 2044, 4305
5799, 88, 241, 594
5800, 80, 408, 974
5801, 101, 939, 2104
5802, 75, 254, 679
5803, 79, 270, 713
5804, 89, 505, 1222
5805, 76, 881, 1936
5806, 95, 412, 1037
5807, 91, 435, 1100
5808, 66, 667, 1501
5809, 90, 830, 1857
5810, 89, 689, 1559
5811, 54, 1070, 2319
5812, 78, 194, 591
5813, 75, 123, 426
5814, 69, 468, 1091
5815, 65, 784, 1898
5816, 94, 189, 580
5817, 102, 1083, 2444
5818, 95, 1397, 3045
5819, 88, 389, 974
5820, 80, 3654, 7353
5821, 90, 26735, 53768
5822, 93, 4517, 9467
5823, 90, 493, 1170
5824, 69, 1231, 2698
5825, 88, 1217, 2655
5826, 80, 837, 1860
5827, 76, 3126, 6447
5828, 80, 1142, 2462
5829, 76, 338, 855
5830, 75, 1684, 3647
5831, 71, 910, 1969
5832, 72, 234, 632
5833, 71, 2426, 5072
5834, 84, 2693, 5570
5835, 75, 134, 461
5836, 63, 633, 1461
5837, 79, 5445, 11509
5838, 60, 1407, 2948
5839, 62, 1272, 2683
5840, 68, 9227, 19647
5841, 74, 1865, 3903
5842, 63, 942, 2016
5843, 93, 687, 1587
5844, 89, 404317, 816780
5845, 69, 926, 2009
5846, 86, 162, 537
5847, 56, 886, 1897
5848, 89, 357, 962
5849, 63, 2920, 6011
5850, 69, 1046, 2242
5851, 91, 500, 1274
5852, 67, 6580, 13733
5853, 88, 408, 1015
5854, 66, 47717, 98136
5855, 84, 6212, 13100
5856, 82, 820, 1839
5857, 78, 108, 415
5858, 82, 1179, 2577
5859, 78, 993, 2153
5860, 83, 423, 1129
5861, 76, 553, 1371
5862, 73, 3052, 6295
5863, 81, 1030, 2279
5864, 79, 206, 589
5865, 85, 3504, 6698
5866, 82, 5858, 12557
5867, 61, 602, 1117
5868, 90, 2429, 5050
5869, 91, 509, 1229
5870, 67, 307, 793
5871, 98, 1919, 4119
5872, 90, 323, 847
5873, 90, 261, 718
5874, 93, 1031, 2298
5875, 71, 150, 502
5876, 69, 99, 371
5877, 68, 725, 1682
5878, 108, 1230, 2677
5879, 76, 482, 1138
5880, 71, 348, 870
5881, 106, 1685, 3534
5882, 77, 2850, 6078
5883, 91, 734, 1662
5884, 75, 9672, 20666
5885, 85, 927, 2033
5886, 84, 1031, 2238
5887, 64, 3408, 7533
5888, 80, 1472, 2686
5889, 78, 2083, 4440
5890, 77, 6971, 14415
5891, 81, 589, 1425
5892, 90, 310, 810
5893, 73, 364, 882
5894, 75, 291, 751
5895, 84, 613, 1421
5896, 90, 1628, 3623
5897, 72, 27315, 58211
5898, 78, 838, 1864
5899, 99, 455, 1099
5900, 78, 773, 1685
5901, 73, 330, 684
5902, 95, 907, 2078
5903, 82, 221, 619
5904, 76, 407, 1068
5905, 82, 424, 1023
5906, 86, 283, 801
5907, 83, 1717, 3559
5908, 78, 438, 1052
5909, 82, 1058, 2289
5910, 73, 219, 637
5911, 70, 490, 1227
5912, 8, 3004, 6650
5913, 84, 577, 1326
5914, 100, 786, 1783
5915, 90, 6374, 13248
5916, 88, 3047, 7165
5917, 69, 593, 1384
5918, 84, 764, 1711
5919, 88, 1033, 2247
5920, 70, 825, 1951
5921, 94, 1389, 3027
5922, 79, 1534, 3538
5923, 94, 216, 643
5924, 97, 1454, 3206
5925, 132, 24908, 51628
5926, 91, 294, 776
5927, 91, 550, 1301
5928, 77, 3911, 7883
5929, 62, 848, 1819
5930, 77, 188, 548
5931, 92, 3992, 9206
5932, 67, 3051, 6758
5933, 63, 1838, 4304
5934, 125, 5645, 11748
5935, 70, 1924, 4424
5936, 101, 1553, 3435
5937, 90, 216, 631
5938, 86, 2692, 5636
5939, 102, 1286, 2366
5940, 66, 1513, 3312
5941, 82, 3222, 6663
5942, 60, 2684, 5506
5943, 74, 1429, 3026
5944, 81, 3067, 6918
5945, 62, 2587, 5302
5946, 71, 1842, 3822
5947, 95, 638, 1525
5948, 95, 374, 953
5949, 59, 1324, 2781
5950, 58, 735, 1598
5951, 72, 348, 868
5952, 66, 1576, 3291
5953, 62, 2300, 4733
5954, 78, 520, 1203
5955, 77, 1179, 2509
5956, 83, 390, 954
5957, 78, 1907, 4078
5958, 71, 3418, 6995
5959, 81, 4663, 9295
5960, 70, 2800, 5639
5961, 75, 816, 1869
5962, 65, 2368, 5095
5963, 86, 349, 972
5964, 81, 1277, 2731
5965, 84, 467, 1087
5966, 98, 1727, 3697
5967, 67, 1052, 2259
5968, 80, 1699, 3579
5969, 81, 5547, 11714
5970, 70, 4660, 9607
5971, 72, 2581, 5887
5972, 83, 349, 913
5973, 95, 864, 1920
5974, 86, 297, 776
5975, 86, 556, 1328
5976, 140, 9714, 22968
5977, 101, 4024, 8327
5978, 99, 1335, 2902
5979, 104, 4723, 9732
5980, 69, 254, 671
5981, 75, 2076, 4306
5982, 114, 5514, 11274
5983, 88, 775, 1916
5984, 92, 487, 1202
5985, 80, 2603, 5636
5986, 99, 1125, 2587
5987, 80, 103806, 221065
5988, 84, 177, 548
5989, 92, 648, 1471
5990, 85, 621, 1432
5991, 89, 555, 1293
5992, 81, 1283, 2790
5993, 76, 1493, 3193
5994, 87, 560, 1410
5995, 132, 4600, 10279
5996, 80, 3576, 7638
5997, 80, 1656, 3560
5998, 78, 1010, 2265
5999, 93, 1064, 2337
6000, 81, 397, 984
6001, 75, 3584, 7643
6002, 111, 9945, 19858
6003, 87, 505, 1223
6004, 77, 934, 2053
6005, 58, 190, 546
6006, 77, 1044, 2377
6007, 87, 1071, 2321
6008, 88, 481, 1136
6009, 74, 270, 713
6010, 81, 420, 1067
6011, 4, 1542, 3241
6012, 90, 813, 1908
6013, 88, 446, 1100
6014, 67, 1016, 2168
6015, 82, 453, 1149
6016, 150, 21002, 43761
6017, 110, 8742, 18136
6018, 93, 1715, 3632
6019, 78, 637, 1433
6020, 117, 3876, 8040
6021, 82, 327, 855
6022, 90, 305, 801
6023, 96, 1122, 2440
6024, 80, 468, 1203
6025, 88, 398, 980
6026, 85, 603, 1453
6027, 81, 696, 1659
6028, 73, 1884, 3969
6029, 80, 767, 1666
6030, 73, 179, 540
6031, 79, 844, 1941
6032, 75, 1104, 2349
6033, 85, 1795, 3079
6034, 103, 11770, 23836
6035, 66, 2783, 5942
6036, 76, 511, 1219
6037, 72, 3552, 7018
6038, 71, 3418, 6995
6039, 80, 479, 1138
6040, 77, 201, 620
6041, 79, 6895, 13935
6042, 79, 1074, 2319
6043, 61, 372, 902
6044, 80, 510, 1188
6045, 87, 1859, 3958
6046, 69, 1407, 2967
6047, 78, 716, 1595
6048, 62, 1299, 2728
6049, 60, 1113, 2396
6050, 86, 980, 2175
6051, 65, 2192, 4806
6052, 60, 1142, 2412
6053, 85, 470, 1115
6054, 71, 3418, 6995
6055, 72, 2692, 5643
6056, 87, 491, 1165
6057, 67, 2549, 5489
6058, 78, 638, 1453
6059, 86, 7440, 15837
6060, 79, 3887, 8303
6061, 66, 664, 1472
6062, 85, 876, 1947
6063, 80, 1047, 1962
6064, 74, 221, 630
6065, 84, 2401, 5125
6066, 71, 4852, 9506
6067, 98, 798, 1913
6068, 100, 2020, 4527
6069, 89, 466, 1098
6070, 105, 3523, 7324
6071, 77, 2000, 4175
6072, 91, 1986, 4343
6073, 76, 5213, 10589
6074, 103, 1569, 3378
6075, 70, 1649, 3444
6076, 65, 785, 1702
6077, 106, 1620, 3474
6078, 102, 6914, 14116
6079, 74, 299, 804
6080, 65, 789, 1812
6081, 79, 90, 371
6082, 63, 1797, 3833
6083, 100, 1552, 3232
6084, 78, 5245, 11376
6085, 88, 419, 1043
6086, 82, 522, 1227
6087, 44, 441, 999
6088, 95, 852, 1911
6089, 88, 458, 1110
6090, 76, 1782, 3801
6091, 91, 23438, 52280
6092, 90, 575, 1339
6093, 98, 7527, 16887
6094, 104, 11965, 24879
6095, 70, 442, 1071
6096, 90, 470, 1123
6097, 80, 9559, 21535
6098, 87, 709, 1605
6099, 47, 603, 1230
6100, 95, 1129, 2480
6101, 78, 736, 1690
6102, 98, 1083, 2369
6103, 85, 236, 678
6104, 108, 2869, 5988
6105, 128, 3310, 6907
6106, 81, 150, 502
6107, 6, 5843, 13291
6108, 70, 579, 1336
6109, 83, 369, 944
6110, 100, 5107, 10427
6111, 92, 1100, 2449
6112, 90, 2348, 5161
6113, 80, 1512, 3193
6114, 67, 1596, 3331
6115, 91, 266, 727
6116, 75, 3799, 7788
6117, 86, 156, 511
6118, 124, 3900, 7947
6119, 94, 1365, 2932
6120, 94, 272, 762
6121, 74, 911, 2136
6122, 94, 1772, 4288
6123, 90, 798, 1927
6124, 81, 2937, 5821
6125, 79, 419, 911
6126, 82, 3646, 7673
6127, 73, 3309, 7655
6128, 85, 903, 1997
6129, 86, 5450, 11242
6130, 78, 1021, 2234
6131, 77, 1277, 2736
6132, 83, 328, 830
6133, 83, 359, 896
6134, 71, 3418, 6995
6135, 62, 4349, 9312
6136, 67, 2354, 4949
6137, 56, 974, 2078
6138, 111, 2367, 4995
6139, 69, 729, 1332
6140, 63, 2806, 5777
6141, 99, 468, 1153
6142, 78, 2539, 5248
6143, 65, 737, 1623
6144, 64, 833, 1802
6145, 90, 13450, 27809
6146, 60, 2587, 4773
6147, 70, 3337, 6858
6148, 86, 1232, 2671
6149, 87, 491, 1165
6150, 77, 1098, 2356
6151, 74, 1288, 2823
6152, 111, 37358, 75807
6153, 103, 357, 1038
6154, 77, 124, 439
6155, 84, 629, 1438
6156, 66, 1683, 3535
6157, 84, 639, 1486
6158, 73, 659, 1565
6159, 80, 1506, 3221
6160, 66, 400, 926
6161, 86, 453, 1097
6162, 78, 306, 769
6163, 89, 429, 1058
6164, 98, 738, 1585
6165, 105, 4862, 10045
6166, 76, 3577, 7436
6167, 92, 837, 1927
6168, 95, 4301, 9125
6169, 84, 300, 798
6170, 66, 2567, 5379
6171, 100, 733, 1835
6172, 73, 259, 667
6173, 112, 4856, 9967
6174, 97, 1057, 2352
6175, 98, 1561, 3506
6176, 74, 162, 518
6177, 85, 703, 1591
6178, 125, 10686, 21879
6179, 77, 2020, 3817
6180, 72, 194, 553
6181, 102, 349, 926
6182, 79, 1820, 3843
6183, 98, 886, 2003
6184, 80, 454, 1063
6185, 87, 1816, 3968
6186, 88, 236, 655
6187, 90, 492, 1205
6188, 80, 20763, 46683
6189, 100, 9994, 20841
6190, 86, 2177, 4969
6191, 89, 849, 1918
6192, 96, 3413, 7307
6193, 102, 525, 1278
6194, 85, 650, 1474
6195, 91, 163, 548
6196, 81, 595, 1363
6197, 74, 188, 537
6198, 104, 5782, 11802
6199, 89, 1316, 2864
6200, 88, 1480, 3256
6201, 79, 2176, 4579
6202, 78, 215, 622
6203, 97, 1846, 4163
6204, 93, 2155, 5071
6205, 112, 4812, 9858
6206, 76, 255, 735
6207, 91, 1806, 3822
6208, 74, 215, 594
6209, 64, 1523, 3243
6210, 86, 2335, 4869
6211, 91, 3530, 7248
6212, 77, 417, 1007
6213, 79, 309, 855
6214, 96, 395, 979
6215, 69, 2045, 4262
6216, 86, 184, 590
6217, 81, 1181, 2621
6218, 80, 405, 1044
6219, 83, 1028, 2251
6220, 79, 746, 1668
6221, 87, 2048, 4715
6222, 78, 213, 612
6223, 92, 1612, 3796
6224, 88, 3335, 7057
6225, 133, 651, 1639
6226, 62, 419, 975
6227, 83, 240, 687
6228, 87, 7212, 15168
6229, 77, 2523, 5145
6230, 87, 711, 1637
6231, 87, 475, 1137
6232, 57, 742, 1611
6233, 60, 2823, 5780
6234, 66, 1528, 3200
6235, 76, 298, 774
6236, 93, 509, 1210
6237, 85, 840, 1863
6238, 63, 4139, 8435
6239, 87, 1828, 2536
6240, 77, 600, 1360
6241, 97, 2673, 5543
6242, 79, 2980, 6235
6243, 70, 719, 1587
6244, 83, 328, 830
6245, 82, 472, 1113
6246, 70, 1745, 3582
6247, 93, 2850, 6186
6248, 102, 5626, 11496
6249, 90, 4694, 9603
6250, 61, 572, 1378
6251, 83, 1781, 4341
6252, 87, 732, 1705
6253, 82, 321, 824
6254, 66, 3393, 7003
6255, 84, 1893, 3895
6256, 86, 1147, 2499
6257, 78, 6029, 12272
6258, 75, 1443, 3174
6259, 88, 5310, 11122
6260, 104, 3993, 8288
6261, 78, 477, 1204
6262, 108, 1427, 3293
6263, 88, 259, 769
6264, 73, 1006, 2180
6265, 59, 0, 178
6266, 78, 140, 460
6267, 64, 294, 756
6268, 75, 235, 672
6269, 84, 1267, 2728
6270, 78, 513, 1155
6271, 116, 1916, 4234
6272, 79, 1485, 3146
6273, 92, 228, 671
6274, 72, 425, 999
6275, 84, 1207, 2674
6276, 85, 721, 1615
6277, 97, 1463, 3340
6278, 75, 629, 1458
6279, 57, 179, 486
6280, 95, 264, 799
6281, 51, 555, 1218
6282, 90, 1960, 4103
6283, 107, 14690, 30701
6284, 88, 921, 2058
6285, 89, 392, 972
6286, 74, 10033, 20805
6287, 89, 1414, 2998
6288, 90, 758, 1727
6289, 107, 1936, 4335
6290, 82, 2805, 5993
6291, 89, 243, 692
6292, 87, 396, 948
6293, 96, 439, 1092
6294, 101, 1305, 2840
6295, 86, 214, 632
6296, 78, 7685, 15552
6297, 72, 494, 1139
6298, 80, 1241, 2685
6299, 123, 977, 2383
6300, 81, 1715, 3713
6301, 84, 194, 580
6302, 99, 1277, 2993
6303, 85, 1967, 3713
6304, 93, 426, 1063
6305, 92, 1778, 4030
6306, 114, 4437, 9594
6307, 108, 18391, 21772
6308, 92, 4177, 8607
6309, 88, 426, 1049
6310, 106, 5075, 10445
6311, 92, 1871, 3945
6312, 80, 1670, 3354
6313, 69, 1280, 2549
6314, 82, 709, 1600
6315, 120, 980, 2254
6316, 73, 489, 1232
6317, 1080, 3812, 10028
6318, 71, 233, 637
6319, 68, 244, 676
6320, 106, 1276, 2895
6321, 102, 5684, 11713
6322, 83, 657, 1459
6323, 100, 1770, 3940
6324, 65, 4279, 8645
6325, 70, 863, 2003
6326, 77, 201, 620
6327, 71, 1379, 2927
6328, 77, 941, 2044
6329, 57, 2355, 4949
6330, 67, 823, 1789
6331, 92, 1544, 3316
6332, 87, 1380, 2956
6333, 98, 452, 1125
6334, 63, 1121, 2372
6335, 92, 690, 1705
6336, 94, 421, 1055
6337, 75, 1019, 2193
6338, 80, 850, 1871
6339, 85, 847, 1913
6340, 71, 1379, 2927
6341, 78, 1037, 2259
6342, 82, 7458, 15343
6343, 109, 22266, 45001
6344, 84, 1704, 3578
6345, 87, 692, 1573
6346, 102, 3586, 7653
6347, 88, 1024, 2353
6348, 82, 972, 2109
6349, 90, 551, 1306
6350, 66, 1065, 2207
6351, 81, 3031, 7073
6352, 76, 4078, 8307
6353, 65, 1097, 2353
6354, 70, 1723, 4071
6355, 93, 2691, 5600
6356, 87, 566, 1377
6357, 102, 1346, 2906
6358, 73, 647, 1451
6359, 90, 4208, 8750
6360, 101, 1867, 3950
6361, 75, 477, 1161
6362, 87, 437, 1097
6363, 88, 3061, 6282
6364, 93, 2092, 4389
6365, 91, 1719, 3782
6366, 99, 741, 1771
6367, 103, 3442, 7149
6368, 84, 1289, 2902
6369, 81, 500, 1166
6370, 111, 1122, 2353
6371, 78, 119, 408
6372, 75, 552, 1267
6373, 85, 1595, 3387
6374, 105, 310, 838
6375, 83, 703, 1748
6376, 96, 1596, 3444
6377, 96, 1168, 2534
6378, 105, 1064, 2407
